"Date","Workout.Name","Exercise.Name","Set.Order","Reps","Weight","Workout.Notes","DurationInMinutes","Owner","Body.Part"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Barbell)",5,5,40,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Dumbbell)",1,12,16,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Dumbbell)",2,12,16,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Dumbbell)",3,12,16,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Barbell)",1,15,20,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Barbell)",2,15,20,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Barbell)",3,15,20,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Concentration Curl (Dumbbell)",1,15,20,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Concentration Curl (Dumbbell)",2,15,40,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Concentration Curl (Dumbbell)",3,15,40,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Concentration Curl (Dumbbell)",4,15,40,"",87,"Yahor","Arms"
"2024-12-09 16:22:10","Afternoon Workout","Standing Calf Raise (Barbell)",1,20,20,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Standing Calf Raise (Barbell)",2,20,40,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Standing Calf Raise (Barbell)",3,25,40,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Standing Calf Raise (Barbell)",4,25,40,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Standing Calf Raise (Barbell)",5,20,40,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Standing Calf Raise (Barbell)",6,20,40,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Squat (Barbell)",1,12,20,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Squat (Barbell)",2,10,40,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Squat (Barbell)",3,10,60,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Squat (Barbell)",4,6,80,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Squat (Barbell)",5,6,90,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Squat (Barbell)",6,6,90,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Squat (Barbell)",7,6,90,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Deadlift (Barbell)",1,8,20,"",75,"Yahor","Back"
"2024-12-09 16:22:10","Afternoon Workout","Deadlift (Barbell)",2,3,60,"",75,"Yahor","Back"
"2024-12-09 16:22:10","Afternoon Workout","Deadlift (Barbell)",3,1,90,"",75,"Yahor","Back"
"2024-12-09 16:22:10","Afternoon Workout","Deadlift (Barbell)",4,1,120,"",75,"Yahor","Back"
"2024-12-09 16:22:10","Afternoon Workout","Deadlift (Barbell)",5,1,145,"",75,"Yahor","Back"
"2024-12-09 16:22:10","Afternoon Workout","Leg Extension (Machine)",1,12,40,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Leg Extension (Machine)",2,12,50,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Leg Extension (Machine)",3,10,60,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Leg Extension (Machine)",4,10,60,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Leg Extension (Machine)",5,12,30,"",75,"Yahor","Legs"
"2024-12-09 16:22:10","Afternoon Workout","Deficit Deadlift (Barbell)",1,15,20,"",75,"Yahor","Back"
"2024-12-09 16:22:10","Afternoon Workout","Deficit Deadlift (Barbell)",2,15,20,"",75,"Yahor","Back"
"2024-12-09 16:22:10","Afternoon Workout","Deficit Deadlift (Barbell)",3,15,20,"",75,"Yahor","Back"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Barbell)",1,12,20,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Barbell)",2,12,40,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Barbell)",3,10,60,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Barbell)",4,3,80,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Barbell)",5,2,90,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Barbell)",6,2,90,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Barbell)",7,1,90,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Dumbbell)",1,10,25,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Dumbbell)",2,10,25,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Bench Press (Dumbbell)",3,10,25,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Chest Fly",1,12,30,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Chest Fly",2,12,40,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Chest Fly",3,12,40,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Chest Fly",4,12,40,"",108,"Yahor","Chest"
"2024-12-11 10:55:34","Morning Workout","Triceps Pushdown (Cable - Straight Bar)",1,12,40,"",108,"Yahor","Arms"
"2024-12-11 10:55:34","Morning Workout","Triceps Pushdown (Cable - Straight Bar)",2,12,60,"",108,"Yahor","Arms"
"2024-12-11 10:55:34","Morning Workout","Triceps Pushdown (Cable - Straight Bar)",3,12,70,"",108,"Yahor","Arms"
"2024-12-11 10:55:34","Morning Workout","Triceps Pushdown (Cable - Straight Bar)",4,12,70,"",108,"Yahor","Arms"
"2024-12-11 10:55:34","Morning Workout","Triceps Pushdown (Cable - Straight Bar)",5,12,70,"",108,"Yahor","Arms"
"2024-12-11 10:55:34","Morning Workout","Triceps Extension",1,12,35,"",108,"Yahor","Arms"
"2024-12-11 10:55:34","Morning Workout","Triceps Extension",2,12,35,"",108,"Yahor","Arms"
"2024-12-11 10:55:34","Morning Workout","Triceps Extension",3,12,35,"",108,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Pull Up",1,12,NA,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Pull Up",2,10,16,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Pull Up",3,10,16,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Pull Up",4,10,16,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Pull Up",5,10,16,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Pull Up",6,10,16,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Lat Pulldown (Cable)",1,12,50,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Lat Pulldown (Cable)",2,12,50,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Lat Pulldown (Cable)",3,12,50,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Seated Row (Cable)",1,15,40,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Seated Row (Cable)",2,15,40,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Seated Row (Cable)",3,15,40,"",75,"Yahor","Back"
"2024-12-15 14:08:06","Afternoon Workout","Bicep Curl (Barbell)",1,12,10,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Bicep Curl (Barbell)",2,10,30,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Bicep Curl (Barbell)",3,3,50,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Bicep Curl (Barbell)",4,10,30,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Bicep Curl (Barbell)",5,10,30,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Concentration Curl (Dumbbell)",1,10,13.5,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Concentration Curl (Dumbbell)",2,10,13.5,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Concentration Curl (Dumbbell)",3,10,13.5,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Bicep Curl (Dumbbell)",1,10,13.5,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Bicep Curl (Dumbbell)",2,10,13.5,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Bicep Curl (Dumbbell)",3,10,13.5,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Seated Palms Up Wrist Curl (Dumbbell)",1,20,10,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Seated Palms Up Wrist Curl (Dumbbell)",2,20,20,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Seated Palms Up Wrist Curl (Dumbbell)",3,15,20,"",75,"Yahor","Arms"
"2024-12-15 14:08:06","Afternoon Workout","Seated Palms Up Wrist Curl (Dumbbell)",4,15,20,"",75,"Yahor","Arms"
"2024-12-18 11:31:22","Morning Workout","Bench Press (Barbell)",1,12,20,"",85,"Yahor","Chest"
"2024-12-18 11:31:22","Morning Workout","Bench Press (Barbell)",2,12,40,"",85,"Yahor","Chest"
"2024-12-18 11:31:22","Morning Workout","Bench Press (Barbell)",3,8,60,"",85,"Yahor","Chest"
"2024-12-18 11:31:22","Morning Workout","Bench Press (Barbell)",4,2,80,"",85,"Yahor","Chest"
"2024-12-18 11:31:22","Morning Workout","Bench Press (Barbell)",5,1,90,"",85,"Yahor","Chest"
"2024-12-18 11:31:22","Morning Workout","Bench Press (Barbell)",6,1,92.5,"",85,"Yahor","Chest"
"2024-12-18 11:31:22","Morning Workout","Triceps Extension",1,15,40,"",85,"Yahor","Arms"
"2024-12-18 11:31:22","Morning Workout","Triceps Extension",2,15,40,"",85,"Yahor","Arms"
"2024-12-18 11:31:22","Morning Workout","Triceps Extension",3,15,40,"",85,"Yahor","Arms"
"2024-12-18 11:31:22","Morning Workout","Triceps Extension",4,15,40,"",85,"Yahor","Arms"
"2024-12-18 11:31:22","Morning Workout","Triceps Extension",5,15,50,"",85,"Yahor","Arms"
"2024-12-18 11:31:22","Morning Workout","Triceps Extension",6,15,50,"",85,"Yahor","Arms"
"2024-12-18 11:31:22","Morning Workout","Triceps Extension",7,15,50,"",85,"Yahor","Arms"
"2024-12-18 11:31:22","Morning Workout","Triceps Extension",8,15,50,"",85,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Push Up",1,18,NA,"",52,"Yahor","Chest"
"2024-12-22 14:28:48","Afternoon Workout","Push Up",2,6,40,"",52,"Yahor","Chest"
"2024-12-22 14:28:48","Afternoon Workout","Push Up",3,8,40,"",52,"Yahor","Chest"
"2024-12-22 14:28:48","Afternoon Workout","Push Up",4,10,40,"",52,"Yahor","Chest"
"2024-12-22 14:28:48","Afternoon Workout","Push Up",5,6,40,"",52,"Yahor","Chest"
"2024-12-22 14:28:48","Afternoon Workout","Push Up",6,10,0,"",52,"Yahor","Chest"
"2024-12-22 14:28:48","Afternoon Workout","Push Up",7,10,0,"",52,"Yahor","Chest"
"2024-12-22 14:28:48","Afternoon Workout","Push Up",8,10,0,"",52,"Yahor","Chest"
"2024-12-22 14:28:48","Afternoon Workout","Bicep Curl (Dumbbell)",1,20,9,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Bicep Curl (Dumbbell)",2,12,16,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Bicep Curl (Dumbbell)",3,12,16,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Bicep Curl (Dumbbell)",4,12,16,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Bicep Curl (Dumbbell)",5,12,16,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Bicep Curl (Dumbbell)",6,12,16,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Reverse Grip Concentration Curl (Dumbbell)",1,30,9,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Reverse Grip Concentration Curl (Dumbbell)",2,20,16,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Reverse Grip Concentration Curl (Dumbbell)",3,30,16,"",52,"Yahor","Arms"
"2024-12-22 14:28:48","Afternoon Workout","Reverse Grip Concentration Curl (Dumbbell)",4,30,16,"",52,"Yahor","Arms"
"2024-12-25 17:39:20","Evening Workout","Squat (Barbell)",1,12,20,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Squat (Barbell)",2,12,50,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Squat (Barbell)",3,8,70,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Squat (Barbell)",4,5,90,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Squat (Barbell)",5,5,100,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Squat (Barbell)",6,1,115,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Leg Extension (Machine)",1,12,45,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Leg Extension (Machine)",2,15,45,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Leg Extension (Machine)",3,15,45,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Lying Leg Curl (Machine)",1,15,20,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Lying Leg Curl (Machine)",2,15,20,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Lying Leg Curl (Machine)",3,15,20,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Standing Calf Raise (Barbell)",1,30,0,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Standing Calf Raise (Barbell)",2,30,10,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Standing Calf Raise (Barbell)",3,30,40,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Standing Calf Raise (Barbell)",4,30,10,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Standing Calf Raise (Barbell)",5,30,10,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Leg Press",1,20,50,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Leg Press",2,20,50,"",94,"Yahor","Legs"
"2024-12-25 17:39:20","Evening Workout","Leg Press",3,25,50,"",94,"Yahor","Legs"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",1,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",2,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",3,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",4,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",5,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",6,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",7,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",8,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",9,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Pull Up",10,10,NA,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Bent Over Row (Barbell)",1,15,40,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Bent Over Row (Barbell)",2,15,40,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Bent Over Row (Barbell)",3,15,40,"",84,"Yahor","Back"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",1,20,9,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",2,20,9,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",3,20,9,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",4,8,16,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",5,10,16,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",6,10,16,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",7,10,16,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",8,10,16,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Bicep Curl (Dumbbell)",9,10,16,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Reverse Grip Concentration Curl (Dumbbell)",1,30,16,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Reverse Grip Concentration Curl (Dumbbell)",2,30,16,"",84,"Yahor","Arms"
"2024-12-26 14:44:55","Afternoon Workout","Reverse Grip Concentration Curl (Dumbbell)",3,30,16,"",84,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Bench Press (Barbell)",1,20,20,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Bench Press (Barbell)",2,12,50,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Bench Press (Barbell)",3,12,60,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Bench Press (Barbell)",4,8,65,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Bench Press (Barbell)",5,5,70,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Incline Bench Press (Dumbbell)",1,12,15,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Incline Bench Press (Dumbbell)",2,10,17.5,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Incline Bench Press (Dumbbell)",3,8,20,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Incline Bench Press (Dumbbell)",4,6,22.5,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Chest Dip",1,12,NA,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Chest Dip",2,12,NA,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Chest Dip",3,12,NA,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Push Up",1,12,NA,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Push Up",2,12,NA,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Push Up",3,12,NA,"",53,"Yahor","Chest"
"2024-12-28 11:43:35","Midday Workout","Lateral Raise (Cable)",1,12,9,"",53,"Yahor","Shoulders"
"2024-12-28 11:43:35","Midday Workout","Lateral Raise (Cable)",2,12,15,"",53,"Yahor","Shoulders"
"2024-12-28 11:43:35","Midday Workout","Lateral Raise (Cable)",3,12,9,"",53,"Yahor","Shoulders"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",1,12,30,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",2,12,50,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",3,12,50,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",4,12,50,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",5,12,20,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",6,12,20,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",7,12,20,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",8,12,20,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",9,12,20,"",53,"Yahor","Arms"
"2024-12-28 11:43:35","Midday Workout","Triceps Extension (Cable)",10,12,20,"",53,"Yahor","Arms"
"2024-12-29 13:56:37","Afternoon Workout","Deadlift (Barbell)",1,10,20,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Deadlift (Barbell)",2,6,50,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Deadlift (Barbell)",3,5,80,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Deadlift (Barbell)",4,2,100,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Deadlift (Barbell)",5,2,130,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Deadlift (Barbell)",6,1,150,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Deadlift (Barbell)",7,1,160,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Squat (Barbell)",1,12,20,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Squat (Barbell)",2,12,50,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Squat (Barbell)",3,10,70,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Squat (Barbell)",4,4,90,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Squat (Barbell)",5,4,90,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Hip Abductor (Machine)",1,15,45,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Hip Abductor (Machine)",2,15,55,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Hip Abductor (Machine)",3,15,55,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Leg Press",1,15,75,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Leg Press",2,15,110,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Leg Press",3,15,110,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Romanian Deadlift (Dumbbell)",1,12,10,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Romanian Deadlift (Dumbbell)",2,12,12.5,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Romanian Deadlift (Dumbbell)",3,12,15,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Crunch",1,15,NA,"",96,"Yahor","Core"
"2024-12-29 13:56:37","Afternoon Workout","Crunch",2,15,NA,"",96,"Yahor","Core"
"2024-12-29 13:56:37","Afternoon Workout","Crunch",3,15,NA,"",96,"Yahor","Core"
"2024-12-29 13:56:37","Afternoon Workout","Back Extension",1,12,NA,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Back Extension",2,12,NA,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Back Extension",3,12,NA,"",96,"Yahor","Back"
"2024-12-29 13:56:37","Afternoon Workout","Standing Calf Raise (Barbell)",1,20,25,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Standing Calf Raise (Barbell)",2,20,25,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Standing Calf Raise (Barbell)",3,20,25,"",96,"Yahor","Legs"
"2024-12-29 13:56:37","Afternoon Workout","Standing Calf Raise (Barbell)",4,30,0,"",96,"Yahor","Legs"
"2024-12-31 13:04:18","Afternoon Workout","Pull Up",1,12,NA,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Pull Up",2,12,15,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Pull Up",3,12,20,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Pull Up",4,10,20,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Pull Up",5,10,20,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Lat Pulldown (Cable)",1,10,60,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Lat Pulldown (Cable)",2,12,50,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Lat Pulldown (Cable)",3,12,50,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Seated Row (Cable)",1,12,55,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Seated Row (Cable)",2,12,50,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Seated Row (Cable)",3,12,50,"",77,"Yahor","Back"
"2024-12-31 13:04:18","Afternoon Workout","Bicep Curl (Barbell)",1,12,27,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Bicep Curl (Barbell)",2,12,7,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Bicep Curl (Barbell)",3,12,27,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Bicep Curl (Barbell)",4,12,27,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Bicep Curl (Dumbbell)",1,12,12.5,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Bicep Curl (Dumbbell)",2,12,12.5,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Bicep Curl (Dumbbell)",3,12,12.5,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Seated Palms Up Wrist Curl (Dumbbell)",1,25,10,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Seated Palms Up Wrist Curl (Dumbbell)",2,15,20,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Seated Palms Up Wrist Curl (Dumbbell)",3,12,22.5,"",77,"Yahor","Arms"
"2024-12-31 13:04:18","Afternoon Workout","Seated Palms Up Wrist Curl (Dumbbell)",4,10,22.5,"",77,"Yahor","Arms"
"2025-01-02 15:10:21","Afternoon Workout","Bench Press (Barbell)",1,20,20,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Bench Press (Barbell)",2,12,50,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Bench Press (Barbell)",3,8,70,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Bench Press (Barbell)",4,6,80,"",65,"Yahor","Chest"
"2025-01-02 15:10:21","Afternoon Workout","Bench Press (Barbell)",5,2,85,"",65,"Yahor","Chest"
