outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia Region I",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia Region I",0.0232593357,0.0150248815,0.0358424977
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia Region I",0.0840765998,0.0530544835,0.1307337424
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia Region I",0.0149916068,0.0082391528,0.0271267135
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia Southern I and III",0.0239531784,0.0164789828,0.0346977687
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia Southern I and III",0.017798695,0.0100280017,0.0313999047
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia Southern I and III",0.0245131675,0.0166043609,0.0360509118
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia Southern I and III",0.089090262,0.0604814284,0.1293682266
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia Southern I and III",0.014991397,0.0085411643,0.0261841579
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia Southern II",0.0243692957,0.0164749281,0.0359083352
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia Southern II",0.0185029938,0.0106554267,0.0319435699
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia Southern II",0.0249011952,0.0165111973,0.0373923946
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia Southern II",0.0877277376,0.0575165914,0.1315919527
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia Southern II",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia Region III",0.0229769014,0.0159564777,0.0329825952
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia Region III",0.0185263663,0.0106330114,0.0320892572
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia Region III",0.0234157262,0.015949932,0.0342544414
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia Region III",0.0945669678,0.0640835526,0.1374216921
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia Region III",0.0137856532,0.0078692353,0.0240424855
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia Eastern Highland",0.0268964956,0.0193983607,0.0371830192
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia Eastern Highland",0.0247922262,0.0149266049,0.0409076671
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia Eastern Highland",0.0271082911,0.0191283162,0.0382874137
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia Eastern Highland",0.1012983732,0.0734773839,0.1380833998
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia Eastern Highland",0.0164137035,0.0095489829,0.0280735615
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia Northern",0.0342963786,0.0264653313,0.0443390845
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia Northern",0.0193389334,0.0122034828,0.0305176287
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia Northern",0.0357837232,0.0273232866,0.0467379869
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia Northern",0.1235791284,0.0957586751,0.1580692604
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia Northern",0.0202419631,0.0130972365,0.0311611743
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia Northern C and D",0.0401229924,0.0297407528,0.0539281364
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia Northern C and D",0.0202048377,0.0114357424,0.0354570233
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia Northern C and D",0.0421662045,0.0309332049,0.0572373938
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia Northern C and D",0.1380491466,0.1030679221,0.1824874178
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia Northern C and D",0.0230675152,0.0138302241,0.0382352435
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia South Central",0.0251804997,0.019432819,0.0325717132
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia South Central",0.019112793,0.012996312,0.0280261474
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia South Central",0.0257477623,0.0195854457,0.0337821665
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia South Central",0.0940240576,0.0726811553,0.1208177692
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia South Central",0.0155591442,0.0102408427,0.0235735783
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia South Central II",0.0288824141,0.0201078585,0.0413244834
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia South Central II",0.0186420844,0.0104793014,0.0329514777
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia South Central II",0.0298553488,0.0204431118,0.0434090458
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia South Central II",0.1018229252,0.069410814,0.1469797233
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia South Central II",0.0170841161,0.009697627,0.0299267259
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia South Central III",0.0240489279,0.0167859247,0.0343447433
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia South Central III",0.0198297602,0.0118216239,0.0330811159
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia South Central III",0.0244252705,0.0166855155,0.0356251232
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia South Central III",0.0873367836,0.0597134271,0.1260259726
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia South Central III",0.0156491147,0.0090590704,0.0269029534
Cocaine Use in the Past Year,12 or Older,2004-06,"West Virginia Southern",0.0240931647,0.01783158,0.0324807997
Cocaine Use in the Past Year,12 to 17,2004-06,"West Virginia Southern",0.0180351807,0.0113765208,0.0284788759
Cocaine Use in the Past Year,18 or Older,2004-06,"West Virginia Southern",0.0246437268,0.018009636,0.0336378635
Cocaine Use in the Past Year,18 to 25,2004-06,"West Virginia Southern",0.0886308765,0.0646942789,0.1202849282
Cocaine Use in the Past Year,26 or Older,2004-06,"West Virginia Southern",0.0151976763,0.0096204468,0.0239300505
Cocaine Use in the Past Year,12 or Older,2004-06,"Wisconsin",0.021186301,0.0168389651,0.0266255986
Cocaine Use in the Past Year,12 to 17,2004-06,"Wisconsin",0.0189417102,0.0137361204,0.0260679248
Cocaine Use in the Past Year,18 or Older,2004-06,"Wisconsin",0.0214386095,0.0167086643,0.0274701169
Cocaine Use in the Past Year,18 to 25,2004-06,"Wisconsin",0.0636637144,0.0498009897,0.0810561231
Cocaine Use in the Past Year,26 or Older,2004-06,"Wisconsin",0.013904152,0.0096504191,0.0199949993
Cocaine Use in the Past Year,12 or Older,2004-06,"Wisconsin Milwaukee",0.0225513052,0.0148719046,0.0340590184
Cocaine Use in the Past Year,12 to 17,2004-06,"Wisconsin Milwaukee",0.0114953782,0.0063345123,0.0207730141
Cocaine Use in the Past Year,18 or Older,2004-06,"Wisconsin Milwaukee",0.0238486334,0.0154098109,0.036736352
Cocaine Use in the Past Year,18 to 25,2004-06,"Wisconsin Milwaukee",0.0498368957,0.032325164,0.0760894228
Cocaine Use in the Past Year,26 or Older,2004-06,"Wisconsin Milwaukee",0.0188613756,0.0106464335,0.0332023591
Cocaine Use in the Past Year,12 or Older,2004-06,"Wisconsin Northeastern",0.0235386407,0.0163799852,0.033718643
Cocaine Use in the Past Year,12 to 17,2004-06,"Wisconsin Northeastern",0.0211884796,0.0126009858,0.0354183721
Cocaine Use in the Past Year,18 or Older,2004-06,"Wisconsin Northeastern",0.0237972517,0.0161590358,0.0349178348
Cocaine Use in the Past Year,18 to 25,2004-06,"Wisconsin Northeastern",0.0774838954,0.0523001164,0.1133439476
Cocaine Use in the Past Year,26 or Older,2004-06,"Wisconsin Northeastern",0.0147695999,0.0084998027,0.0255450971
Cocaine Use in the Past Year,12 or Older,2004-06,"Wisconsin Northern",0.0178068917,0.0118363016,0.0267078282
Cocaine Use in the Past Year,12 to 17,2004-06,"Wisconsin Northern",0.0170132927,0.0093702548,0.0306973454
Cocaine Use in the Past Year,18 or Older,2004-06,"Wisconsin Northern",0.0178926827,0.0115564613,0.0276059266
Cocaine Use in the Past Year,18 to 25,2004-06,"Wisconsin Northern",0.0611812929,0.0399837569,0.0925335825
Cocaine Use in the Past Year,26 or Older,2004-06,"Wisconsin Northern",suppressed,suppressed,suppressed
