outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 3a",0.0432650423,0.03483306,0.0536247363
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 3a",0.1177670797,0.0961343403,0.1434949331
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 3a",0.0303424765,0.022522849,0.0407637543
Marijuana Use in the Past Month,12 or Older,2006-08,"Texas Region 3bc",0.0455774393,0.0361432683,0.0573276676
Marijuana Use in the Past Month,12 to 17,2006-08,"Texas Region 3bc",0.0529775529,0.0390001374,0.0715912053
Marijuana Use in the Past Month,18 or Older,2006-08,"Texas Region 3bc",0.0446770474,0.0348927173,0.0570428558
Marijuana Use in the Past Month,18 to 25,2006-08,"Texas Region 3bc",0.1206622898,0.0960581792,0.1505190599
Marijuana Use in the Past Month,26 or Older,2006-08,"Texas Region 3bc",0.0311660098,0.0221255759,0.0437351257
Marijuana Use in the Past Month,12 or Older,2006-08,"Utah",0.0398714349,0.0328370355,0.0483374404
Marijuana Use in the Past Month,12 to 17,2006-08,"Utah",0.0446131931,0.0347606005,0.0570932358
Marijuana Use in the Past Month,18 or Older,2006-08,"Utah",0.0392246832,0.0318108277,0.0482802543
Marijuana Use in the Past Month,18 to 25,2006-08,"Utah",0.092476276,0.0748824501,0.1136957885
Marijuana Use in the Past Month,26 or Older,2006-08,"Utah",0.0255634656,0.0188095423,0.0346568549
Marijuana Use in the Past Month,12 or Older,2006-08,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.040568732,0.0282861866,0.0578670444
Marijuana Use in the Past Month,12 to 17,2006-08,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0470074631,0.0311976178,0.070248233
Marijuana Use in the Past Month,18 or Older,2006-08,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0396618151,0.0270182649,0.0578701706
Marijuana Use in the Past Month,18 to 25,2006-08,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0943500902,0.0632379463,0.1385057651
Marijuana Use in the Past Month,26 or Older,2006-08,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0244675022,0.0151012802,0.0394104552
Marijuana Use in the Past Month,12 or Older,2006-08,"Utah Central, Four Corners, San Juan, and Southwest",0.0311604002,0.0209463915,0.0461204043
Marijuana Use in the Past Month,12 to 17,2006-08,"Utah Central, Four Corners, San Juan, and Southwest",0.0387001853,0.0247808146,0.0599573706
Marijuana Use in the Past Month,18 or Older,2006-08,"Utah Central, Four Corners, San Juan, and Southwest",0.0301491375,0.0197950308,0.0456668043
Marijuana Use in the Past Month,18 to 25,2006-08,"Utah Central, Four Corners, San Juan, and Southwest",0.0736522982,0.0483324641,0.1106935483
Marijuana Use in the Past Month,26 or Older,2006-08,"Utah Central, Four Corners, San Juan, and Southwest",0.0194830321,0.0113730881,0.0331819305
Marijuana Use in the Past Month,12 or Older,2006-08,"Utah Davis County",0.037132177,0.0256594577,0.053453102
Marijuana Use in the Past Month,12 to 17,2006-08,"Utah Davis County",0.0428957608,0.0272244792,0.0669669256
Marijuana Use in the Past Month,18 or Older,2006-08,"Utah Davis County",0.0362811961,0.0246127333,0.053179867
Marijuana Use in the Past Month,18 to 25,2006-08,"Utah Davis County",0.0946246058,0.0633414589,0.1390640493
Marijuana Use in the Past Month,26 or Older,2006-08,"Utah Davis County",0.0223256258,0.0136893371,0.0362103229
Marijuana Use in the Past Month,12 or Older,2006-08,"Utah Salt Lake County",0.045718888,0.0349746626,0.059560032
Marijuana Use in the Past Month,12 to 17,2006-08,"Utah Salt Lake County",0.0497946282,0.0353932596,0.0696328429
Marijuana Use in the Past Month,18 or Older,2006-08,"Utah Salt Lake County",0.0451993226,0.0340133478,0.0598361585
Marijuana Use in the Past Month,18 to 25,2006-08,"Utah Salt Lake County",0.1144593276,0.0872517216,0.1487682301
Marijuana Use in the Past Month,26 or Older,2006-08,"Utah Salt Lake County",0.0311339676,0.0210537953,0.045814477
Marijuana Use in the Past Month,12 or Older,2006-08,"Utah Utah County",0.0344765057,0.0246260948,0.0480728734
Marijuana Use in the Past Month,12 to 17,2006-08,"Utah Utah County",0.0357524285,0.0230870899,0.0549748444
Marijuana Use in the Past Month,18 or Older,2006-08,"Utah Utah County",0.0342838526,0.0240426111,0.0486699279
Marijuana Use in the Past Month,18 to 25,2006-08,"Utah Utah County",0.0698112932,0.0483278335,0.0998429841
Marijuana Use in the Past Month,26 or Older,2006-08,"Utah Utah County",0.019039884,0.011577858,0.0311596354
Marijuana Use in the Past Month,12 or Older,2006-08,"Utah Weber, Morgan",0.039918108,0.0278664154,0.0568769796
Marijuana Use in the Past Month,12 to 17,2006-08,"Utah Weber, Morgan",0.0502971933,0.0318921235,0.0784630405
Marijuana Use in the Past Month,18 or Older,2006-08,"Utah Weber, Morgan",0.0385687499,0.0265593374,0.0556977834
Marijuana Use in the Past Month,18 to 25,2006-08,"Utah Weber, Morgan",0.1027941901,0.0712950513,0.1460219275
Marijuana Use in the Past Month,26 or Older,2006-08,"Utah Weber, Morgan",0.0253292057,0.0154820467,0.0411775678
Marijuana Use in the Past Month,12 or Older,2006-08,"Vermont",0.1032807624,0.0906956091,0.1173868184
Marijuana Use in the Past Month,12 to 17,2006-08,"Vermont",0.1076400193,0.0907048988,0.1272943836
Marijuana Use in the Past Month,18 or Older,2006-08,"Vermont",0.102831352,0.0893690789,0.1180586304
Marijuana Use in the Past Month,18 to 25,2006-08,"Vermont",0.296183643,0.2682365232,0.3257463479
Marijuana Use in the Past Month,26 or Older,2006-08,"Vermont",0.070921626,0.0570352627,0.0878738358
Marijuana Use in the Past Month,12 or Older,2006-08,"Vermont Champlain Valley",0.1099773113,0.0937596481,0.1286020783
Marijuana Use in the Past Month,12 to 17,2006-08,"Vermont Champlain Valley",0.0871496109,0.0653835599,0.1152678888
Marijuana Use in the Past Month,18 or Older,2006-08,"Vermont Champlain Valley",0.1123954748,0.0951245224,0.1323435464
Marijuana Use in the Past Month,18 to 25,2006-08,"Vermont Champlain Valley",0.323377679,0.2852613754,0.3639933104
Marijuana Use in the Past Month,26 or Older,2006-08,"Vermont Champlain Valley",0.0711582066,0.0539144749,0.0933727749
Marijuana Use in the Past Month,12 or Older,2006-08,"Vermont Rural Northeast",0.1031534203,0.0815376912,0.1296903549
Marijuana Use in the Past Month,12 to 17,2006-08,"Vermont Rural Northeast",0.1196853294,0.0884925839,0.1599438685
Marijuana Use in the Past Month,18 or Older,2006-08,"Vermont Rural Northeast",0.1014759261,0.0790554085,0.1293618505
Marijuana Use in the Past Month,18 to 25,2006-08,"Vermont Rural Northeast",0.264383968,0.2129491821,0.3231414044
Marijuana Use in the Past Month,26 or Older,2006-08,"Vermont Rural Northeast",0.0758792152,0.0540806251,0.1054844617
Marijuana Use in the Past Month,12 or Older,2006-08,"Vermont Rural Southeast",0.1000228328,0.0781379631,0.1271915105
Marijuana Use in the Past Month,12 to 17,2006-08,"Vermont Rural Southeast",0.1261984578,0.0955808332,0.1648363568
Marijuana Use in the Past Month,18 or Older,2006-08,"Vermont Rural Southeast",0.0973602414,0.0747129582,0.1259380917
Marijuana Use in the Past Month,18 to 25,2006-08,"Vermont Rural Southeast",0.2921482232,0.2381258435,0.352751889
Marijuana Use in the Past Month,26 or Older,2006-08,"Vermont Rural Southeast",0.0714159704,0.0498106401,0.1013926073
Marijuana Use in the Past Month,12 or Older,2006-08,"Vermont Rural Southwest",0.0916803625,0.0690330041,0.1207935181
Marijuana Use in the Past Month,12 to 17,2006-08,"Vermont Rural Southwest",0.1167120782,0.0844290807,0.1591927848
Marijuana Use in the Past Month,18 or Older,2006-08,"Vermont Rural Southwest",0.0891652349,0.0658717006,0.1196408416
Marijuana Use in the Past Month,18 to 25,2006-08,"Vermont Rural Southwest",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Vermont Rural Southwest",0.0624648629,0.041708369,0.0925533351
Marijuana Use in the Past Month,12 or Older,2006-08,"Virginia",0.0599970639,0.0505358519,0.0710969459
Marijuana Use in the Past Month,12 to 17,2006-08,"Virginia",0.0712749017,0.0583890539,0.0867425478
Marijuana Use in the Past Month,18 or Older,2006-08,"Virginia",0.0587742272,0.0488916682,0.0705062834
Marijuana Use in the Past Month,18 to 25,2006-08,"Virginia",0.1645496861,0.1400569983,0.1923674289
Marijuana Use in the Past Month,26 or Older,2006-08,"Virginia",0.0411611466,0.0319094269,0.0529485695
Marijuana Use in the Past Month,12 or Older,2006-08,"Virginia Region 2",0.0530728996,0.0395452384,0.0708865746
Marijuana Use in the Past Month,12 to 17,2006-08,"Virginia Region 2",0.0681327693,0.0486497522,0.0946420475
Marijuana Use in the Past Month,18 or Older,2006-08,"Virginia Region 2",0.0514307757,0.0375566744,0.0700571379
Marijuana Use in the Past Month,18 to 25,2006-08,"Virginia Region 2",0.1514557619,0.1145767778,0.1975565242
Marijuana Use in the Past Month,26 or Older,2006-08,"Virginia Region 2",0.038746211,0.0260941215,0.057172713
Marijuana Use in the Past Month,12 or Older,2006-08,"Virginia Region 3",0.0583943403,0.0438683786,0.0773411529
Marijuana Use in the Past Month,12 to 17,2006-08,"Virginia Region 3",0.0718444847,0.0510136463,0.1002824967
Marijuana Use in the Past Month,18 or Older,2006-08,"Virginia Region 3",0.0571264086,0.0423162948,0.076704702
Marijuana Use in the Past Month,18 to 25,2006-08,"Virginia Region 3",0.171689398,0.1305945456,0.2224076879
Marijuana Use in the Past Month,26 or Older,2006-08,"Virginia Region 3",0.0370408917,0.0246200889,0.0553722372
Marijuana Use in the Past Month,12 or Older,2006-08,"Virginia Region 5",0.0619297742,0.0461647825,0.0826121341
Marijuana Use in the Past Month,12 to 17,2006-08,"Virginia Region 5",0.0668711618,0.0468945675,0.0945137085
Marijuana Use in the Past Month,18 or Older,2006-08,"Virginia Region 5",0.061352011,0.0450731007,0.0829993046
Marijuana Use in the Past Month,18 to 25,2006-08,"Virginia Region 5",0.1564347444,0.1176432955,0.2050447885
Marijuana Use in the Past Month,26 or Older,2006-08,"Virginia Region 5",0.0430525765,0.028707242,0.0640934026
Marijuana Use in the Past Month,12 or Older,2006-08,"Virginia Region 1",0.0654295182,0.0497739608,0.0855658534
Marijuana Use in the Past Month,12 to 17,2006-08,"Virginia Region 1",0.0852307629,0.0600533569,0.1196204682
Marijuana Use in the Past Month,18 or Older,2006-08,"Virginia Region 1",0.0632871922,0.0474516726,0.0839416268
Marijuana Use in the Past Month,18 to 25,2006-08,"Virginia Region 1",0.1732357262,0.1318110789,0.224315369
Marijuana Use in the Past Month,26 or Older,2006-08,"Virginia Region 1",0.0427797705,0.0291833656,0.0623041521
Marijuana Use in the Past Month,12 or Older,2006-08,"Virginia Region 4",0.0647442151,0.0493261719,0.0845529011
Marijuana Use in the Past Month,12 to 17,2006-08,"Virginia Region 4",0.0694247099,0.049611209,0.0963490265
Marijuana Use in the Past Month,18 or Older,2006-08,"Virginia Region 4",0.0642242395,0.0482670446,0.0849858404
Marijuana Use in the Past Month,18 to 25,2006-08,"Virginia Region 4",0.1760920602,0.135566062,0.2255715407
Marijuana Use in the Past Month,26 or Older,2006-08,"Virginia Region 4",0.0453705719,0.0308984966,0.0661582595
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington",0.0740714028,0.0630267361,0.0868720668
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington",0.0761069642,0.0635062414,0.0909650322
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington",0.0738479292,0.0621025031,0.0876072662
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington",0.1800232109,0.1566223888,0.2060660651
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington",0.0566662792,0.0447732071,0.0714820916
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington King",0.0833834165,0.0636040205,0.1086003848
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington King",0.085372875,0.0618543965,0.1167210569
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington King",0.0831964383,0.0626348453,0.109717863
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington King",0.1892557319,0.1516978823,0.2335521843
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington King",0.0687083568,0.0481960848,0.0970604128
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington North Sound",0.0712866443,0.0529336138,0.095362261
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington North Sound",0.0770705121,0.0541749103,0.1085320058
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington North Sound",0.0706365891,0.0516662375,0.0958681694
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington North Sound",0.1739771753,0.1306443621,0.2279147826
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington North Sound",0.0533472658,0.0359634789,0.0784501149
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington East 1 (previously Region 1)",0.0708844462,0.0531740733,0.0939084618
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington East 1 (previously Region 1)",0.0698544747,0.0486621409,0.0993125925
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington East 1 (previously Region 1)",0.0710042621,0.0526186962,0.0951686207
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington East 1 (previously Region 1)",0.1769321724,0.1370645961,0.2253674159
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington East 1 (previously Region 1)",0.0502085956,0.0333426962,0.0749444238
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington East 2 (previously Region 2)",0.0636041926,0.0462452767,0.0868854675
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington East 2 (previously Region 2)",0.066162203,0.0453783486,0.0955128916
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington East 2 (previously Region 2)",0.0632603277,0.0452039399,0.0878654769
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington East 2 (previously Region 2)",0.1615186456,0.1185549619,0.2162326142
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington East 2 (previously Region 2)",0.0440945176,0.0286010851,0.0673985387
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington West 1 (previously Region 5)",0.0661886857,0.0493903823,0.0881703895
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington West 1 (previously Region 5)",0.0681393403,0.0480788894,0.0957281044
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington West 1 (previously Region 5)",0.0659601325,0.0484815061,0.0891497864
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington West 1 (previously Region 5)",0.1721413638,0.1294588634,0.2252549847
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington West 1 (previously Region 5)",0.0481912646,0.0325728471,0.070750901
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington West 2 (previously Region 6)",0.0762385733,0.0585449564,0.0987188856
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington West 2 (previously Region 6)",0.0805400771,0.0578857505,0.1110157154
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington West 2 (previously Region 6)",0.0757654381,0.0573333201,0.0994978478
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington West 2 (previously Region 6)",0.1946300635,0.151845451,0.2459737217
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington West 2 (previously Region 6)",0.0574138558,0.0400618655,0.0816423074
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington Region 1",0.067822259,0.0538207677,0.0851384866
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington Region 1",0.0681845662,0.0515092357,0.0897474784
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington Region 1",0.0677774103,0.0531488703,0.0860662855
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington Region 1",0.1705294294,0.1384155286,0.208292837
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington Region 1",0.0476593394,0.0341055795,0.0662301094
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington Region 2",0.0789572441,0.0632468702,0.0981611084
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington Region 2",0.0820159101,0.0636182712,0.1051365553
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington Region 2",0.0786494137,0.0622131697,0.0989697181
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington Region 2",0.1830734479,0.1518945241,0.2189997506
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington Region 2",0.0632434168,0.0467961181,0.0849561857
Marijuana Use in the Past Month,12 or Older,2006-08,"Washington Region 3",0.0713962365,0.0577253926,0.0880023135
Marijuana Use in the Past Month,12 to 17,2006-08,"Washington Region 3",0.074389008,0.0575530136,0.0956501907
Marijuana Use in the Past Month,18 or Older,2006-08,"Washington Region 3",0.0710567371,0.0567089154,0.0886933525
Marijuana Use in the Past Month,18 to 25,2006-08,"Washington Region 3",0.183432925,0.1504830276,0.2217145937
Marijuana Use in the Past Month,26 or Older,2006-08,"Washington Region 3",0.0530111324,0.0394646732,0.0708644353
Marijuana Use in the Past Month,12 or Older,2006-08,"West Virginia",0.0543087536,0.0461870874,0.0637630844
Marijuana Use in the Past Month,12 to 17,2006-08,"West Virginia",0.0635720535,0.0515270961,0.0782004911
Marijuana Use in the Past Month,18 or Older,2006-08,"West Virginia",0.0534151673,0.0449899803,0.0633135228
Marijuana Use in the Past Month,18 to 25,2006-08,"West Virginia",0.1723745708,0.1490508778,0.1984966354
