outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 2: New York City",0.5168150185,0.4914695512,0.5420742674
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 2: New York City",0.5683171088,0.5411580202,0.595071515
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 2: New York City",0.5075889034,0.4788437492,0.5362839687
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 10",0.5452509417,0.4927878838,0.5967282674
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 10",0.2026539254,0.1630597546,0.249001971
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 10",0.5879686814,0.529801327,0.6437784726
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 10",0.6963734796,0.6388527054,0.7483416919
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 10",0.563515624,0.4960876255,0.6286745414
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 11",0.5458883939,0.5024726018,0.5886173759
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 11",0.1808955955,0.1468318988,0.2208164536
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 11",0.5901283663,0.5418523204,0.6367278863
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 11",0.6691214784,0.6169041642,0.7174808942
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 11",0.5765199622,0.5221731695,0.6290763276
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 12",0.6229838107,0.5815541798,0.6626907078
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 12",0.2511219456,0.2113158454,0.2956158682
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 12",0.6642579601,0.6189011292,0.7067741831
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 12",0.7177628194,0.6676127234,0.7630320846
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 12",0.6558533966,0.6049543801,0.7034095966
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 13",0.5530410311,0.4953433449,0.6093445625
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 13",0.2052215997,0.1623184925,0.2559990892
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 13",0.595153567,0.5313221823,0.6559212756
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 13",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 13",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"North Carolina",0.4297384193,0.4024917093,0.4574175801
Alcohol Use in the Past Month,12 to 17,2004-06,"North Carolina",0.1431240054,0.1239314588,0.1647299111
Alcohol Use in the Past Month,18 or Older,2004-06,"North Carolina",0.462265354,0.4320375815,0.4927731066
Alcohol Use in the Past Month,18 to 25,2004-06,"North Carolina",0.5427938061,0.5109179344,0.5743230688
Alcohol Use in the Past Month,26 or Older,2004-06,"North Carolina",0.4490709592,0.4149732666,0.4836541355
Alcohol Use in the Past Month,12 or Older,2004-06,"North Carolina South Central",0.4058469542,0.3580966488,0.455446784
Alcohol Use in the Past Month,12 to 17,2004-06,"North Carolina South Central",0.1285315226,0.101100514,0.1620633757
Alcohol Use in the Past Month,18 or Older,2004-06,"North Carolina South Central",0.4387145604,0.3856444165,0.4932246585
Alcohol Use in the Past Month,18 to 25,2004-06,"North Carolina South Central",0.541745822,0.4810188974,0.6012573353
Alcohol Use in the Past Month,26 or Older,2004-06,"North Carolina South Central",0.4208952699,0.36199,0.4821422891
Alcohol Use in the Past Month,12 or Older,2004-06,"North Carolina Western",0.4609003504,0.4191892548,0.5031662874
Alcohol Use in the Past Month,12 to 17,2004-06,"North Carolina Western",0.1533656052,0.1236778326,0.188645592
Alcohol Use in the Past Month,18 or Older,2004-06,"North Carolina Western",0.4941855499,0.4481733553,0.5402964482
Alcohol Use in the Past Month,18 to 25,2004-06,"North Carolina Western",0.545062996,0.4950840794,0.5941502356
Alcohol Use in the Past Month,26 or Older,2004-06,"North Carolina Western",0.4867007241,0.4354805473,0.5382017559
Alcohol Use in the Past Month,12 or Older,2004-06,"North Carolina Eastern",0.4174620846,0.3640654174,0.4728669391
Alcohol Use in the Past Month,12 to 17,2004-06,"North Carolina Eastern",0.1454717346,0.1127825358,0.185653044
Alcohol Use in the Past Month,18 or Older,2004-06,"North Carolina Eastern",0.4497671705,0.3905586398,0.5104339052
Alcohol Use in the Past Month,18 to 25,2004-06,"North Carolina Eastern",0.557954291,0.4977717251,0.6164815494
Alcohol Use in the Past Month,26 or Older,2004-06,"North Carolina Eastern",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"North Carolina North Central",0.4195093008,0.3690230219,0.4717386995
Alcohol Use in the Past Month,12 to 17,2004-06,"North Carolina North Central",0.1426058465,0.1116195227,0.1804469489
Alcohol Use in the Past Month,18 or Older,2004-06,"North Carolina North Central",0.4504594661,0.3949665652,0.5072129314
Alcohol Use in the Past Month,18 to 25,2004-06,"North Carolina North Central",0.5282111064,0.4695226832,0.5861299261
Alcohol Use in the Past Month,26 or Older,2004-06,"North Carolina North Central",0.4376430415,0.3757402721,0.5015504877
Alcohol Use in the Past Month,12 or Older,2004-06,"North Dakota",0.5912895274,0.5645077841,0.6175401259
Alcohol Use in the Past Month,12 to 17,2004-06,"North Dakota",0.2060237507,0.1828184619,0.2313406558
Alcohol Use in the Past Month,18 or Older,2004-06,"North Dakota",0.6320396382,0.6025499079,0.6605738786
Alcohol Use in the Past Month,18 to 25,2004-06,"North Dakota",0.7470348341,0.7178238895,0.7741731784
Alcohol Use in the Past Month,26 or Older,2004-06,"North Dakota",0.607653276,0.5733615288,0.6409149568
Alcohol Use in the Past Month,12 or Older,2004-06,"North Dakota Badlands and West Central",0.5930900141,0.54548476,0.6390088702
Alcohol Use in the Past Month,12 to 17,2004-06,"North Dakota Badlands and West Central",0.2118599229,0.1742523759,0.2550767825
Alcohol Use in the Past Month,18 or Older,2004-06,"North Dakota Badlands and West Central",0.6346999017,0.5821416971,0.6842331679
Alcohol Use in the Past Month,18 to 25,2004-06,"North Dakota Badlands and West Central",0.7260894211,0.6685473606,0.7769743668
Alcohol Use in the Past Month,26 or Older,2004-06,"North Dakota Badlands and West Central",0.6193047061,0.560491657,0.6748137328
Alcohol Use in the Past Month,12 or Older,2004-06,"North Dakota Northeast",0.6233093947,0.5711286072,0.6727788338
Alcohol Use in the Past Month,12 to 17,2004-06,"North Dakota Northeast",0.1955460084,0.1517464197,0.248287351
Alcohol Use in the Past Month,18 or Older,2004-06,"North Dakota Northeast",0.6687628382,0.611112818,0.7217577553
Alcohol Use in the Past Month,18 to 25,2004-06,"North Dakota Northeast",0.790788199,0.7380605837,0.8352708432
Alcohol Use in the Past Month,26 or Older,2004-06,"North Dakota Northeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"North Dakota Southeast",0.6630252313,0.6166394327,0.706470124
Alcohol Use in the Past Month,12 to 17,2004-06,"North Dakota Southeast",0.2333346577,0.190936068,0.2818680978
Alcohol Use in the Past Month,18 or Older,2004-06,"North Dakota Southeast",0.7048797131,0.6542689884,0.7509023768
Alcohol Use in the Past Month,18 to 25,2004-06,"North Dakota Southeast",0.7820183208,0.7354579423,0.8223632088
Alcohol Use in the Past Month,26 or Older,2004-06,"North Dakota Southeast",0.6836816036,0.62278533,0.7388690329
Alcohol Use in the Past Month,12 or Older,2004-06,"North Dakota Lake Region and South Central",0.4895358654,0.4356715644,0.5436442559
Alcohol Use in the Past Month,12 to 17,2004-06,"North Dakota Lake Region and South Central",0.1793698548,0.1435999962,0.2217427336
Alcohol Use in the Past Month,18 or Older,2004-06,"North Dakota Lake Region and South Central",0.5247574324,0.4654236843,0.5834003382
Alcohol Use in the Past Month,18 to 25,2004-06,"North Dakota Lake Region and South Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"North Dakota Lake Region and South Central",0.5075917811,0.4425965004,0.572331447
Alcohol Use in the Past Month,12 or Older,2004-06,"North Dakota North Central and Northwest",0.5455160006,0.4908097348,0.5991450445
Alcohol Use in the Past Month,12 to 17,2004-06,"North Dakota North Central and Northwest",0.1924467772,0.1511069202,0.2418739236
Alcohol Use in the Past Month,18 or Older,2004-06,"North Dakota North Central and Northwest",0.5830035092,0.5228974381,0.6407398944
Alcohol Use in the Past Month,18 to 25,2004-06,"North Dakota North Central and Northwest",0.7293678723,0.671553859,0.7803340715
Alcohol Use in the Past Month,26 or Older,2004-06,"North Dakota North Central and Northwest",0.5558401345,0.4876667305,0.6219740264
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio",0.5104654259,0.4963887497,0.5245255242
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio",0.1700578158,0.1585020207,0.1822736126
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio",0.549560234,0.533925663,0.5650975364
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio",0.6492545843,0.6331114063,0.6650632327
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio",0.532401943,0.5145979498,0.5501238036
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Board 12",0.4566335401,0.4001585877,0.5142458433
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Board 12",0.1514999693,0.1169335241,0.1940392607
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Board 12",0.4933901981,0.4308357591,0.5561522766
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Board 12",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Board 12",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 20, 32, 54, and 69",0.5387188703,0.4822543882,0.594207014
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 20, 32, 54, and 69",0.2000710525,0.1594650259,0.2479665872
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 20, 32, 54, and 69",0.5811563352,0.51841634,0.6413769309
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 20, 32, 54, and 69",0.6737735482,0.6073267062,0.7339029417
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 20, 32, 54, and 69",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.513523187,0.4593077609,0.5674222463
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.1845022697,0.150074631,0.2247393669
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.5513445075,0.4913826884,0.609849998
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.6456339927,0.5886595408,0.6987554
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 21, 39, 51, 70, and 80",0.5367132135,0.4701321376,0.6020104643
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 22, 74, and 87",0.5269306214,0.4647958221,0.5882422764
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 22, 74, and 87",0.1917708908,0.1503213257,0.2414025675
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 22, 74, and 87",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 22, 74, and 87",0.7304403998,0.6680115224,0.7849097583
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 22, 74, and 87",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 23 and 45",0.4861327644,0.4304242294,0.5421879979
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 23 and 45",0.1741693795,0.1380591687,0.2173428679
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 23 and 45",0.5232385905,0.4616094521,0.584168124
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 23 and 45",0.6421281141,0.5758401386,0.7033926132
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 23 and 45",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 27, 71, and 73",0.3620977282,0.3139332777,0.4132011696
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 27, 71, and 73",0.1512256483,0.1199235235,0.1889440648
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 27, 71, and 73",0.3858190552,0.3327863206,0.4417081622
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 27, 71, and 73",0.5012236493,0.4372244847,0.5651827433
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 27, 71, and 73",0.3665235139,0.3083749765,0.4288381677
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 28, 43, and 67",0.5661864098,0.5162707944,0.6147944086
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 28, 43, and 67",0.1933628367,0.1557573994,0.2374934839
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 28, 43, and 67",0.6085343201,0.5534617081,0.6609753022
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 28, 43, and 67",0.7286649868,0.6740309736,0.7771692979
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 28, 43, and 67",0.5883503301,0.5266006169,0.6474380522
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 3, 52, and 85",0.5064719476,0.4504507805,0.5623310666
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 3, 52, and 85",0.1600210635,0.1260291099,0.2010718727
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 3, 52, and 85",0.550729839,0.4882827046,0.6116178112
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 3, 52, and 85",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 3, 52, and 85",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 4 and 78",0.5053822272,0.4476771447,0.5629442714
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 4 and 78",0.1845669387,0.146273302,0.2301826881
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 4 and 78",0.5407853474,0.4774501093,0.6028298355
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 4 and 78",0.6301504873,0.5621709457,0.6933329049
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 4 and 78",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 5 and 60",0.4408359731,0.3891909499,0.493793894
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 5 and 60",0.1577471704,0.1223778767,0.2009976217
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 5 and 60",0.475641257,0.4186752068,0.533248323
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 5 and 60",0.6188889679,0.5601294657,0.6743624456
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 5 and 60",0.4433432774,0.3778337305,0.5108843696
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 50 and 76",0.5218920437,0.4721548745,0.5711988866
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 50 and 76",0.18200042,0.148614509,0.2209400831
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 50 and 76",0.5588868434,0.5042894157,0.6120964403
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 50 and 76",0.6475622365,0.5914163873,0.699907616
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 50 and 76",0.5456012044,0.4853022067,0.604591666
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Board 25 (Franklin)",0.5585832773,0.5211005472,0.5954100706
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Board 25 (Franklin)",0.1613344838,0.133213581,0.194062562
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Board 25 (Franklin)",0.6024177184,0.5611538541,0.642275023
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Board 25 (Franklin)",0.6846559781,0.6446793346,0.7220739037
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Board 25 (Franklin)",0.5843494048,0.5357484983,0.6313632945
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.4284958946,0.3767075475,0.4818993296
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.1914768621,0.1523968033,0.2377672485
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.4535880345,0.3971834274,0.5112098921
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Ohio Boards 7, 15, 41, 79, and 84",0.4357420688,0.3749014974,0.4985809902
Alcohol Use in the Past Month,12 or Older,2004-06,"Ohio Boards 8, 13, and 83",0.5167613042,0.4642947454,0.5688609161
Alcohol Use in the Past Month,12 to 17,2004-06,"Ohio Boards 8, 13, and 83",0.1768856821,0.1404644838,0.220329817
Alcohol Use in the Past Month,18 or Older,2004-06,"Ohio Boards 8, 13, and 83",0.5573077322,0.4991204377,0.6139635209
Alcohol Use in the Past Month,18 to 25,2004-06,"Ohio Boards 8, 13, and 83",0.6129743888,0.5469784771,0.6750673981
