outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,12 or Older,2004-06,"Kansas Southeast",0.0493195089,0.0333756413,0.0723101472
Marijuana Use in the Past Month,12 to 17,2004-06,"Kansas Southeast",0.0645999851,0.0411482598,0.1000233342
Marijuana Use in the Past Month,18 or Older,2004-06,"Kansas Southeast",0.047571586,0.0312336135,0.071822181
Marijuana Use in the Past Month,18 to 25,2004-06,"Kansas Southeast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Kansas Southeast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,12 or Older,2004-06,"Kansas West",0.0430669521,0.0305301955,0.0604308389
Marijuana Use in the Past Month,12 to 17,2004-06,"Kansas West",0.0594393872,0.038466508,0.090767747
Marijuana Use in the Past Month,18 or Older,2004-06,"Kansas West",0.0410265291,0.0282994436,0.0591290602
Marijuana Use in the Past Month,18 to 25,2004-06,"Kansas West",0.1191462074,0.0823275511,0.1693915135
Marijuana Use in the Past Month,26 or Older,2004-06,"Kansas West",0.0268176123,0.0160654317,0.0444409255
Marijuana Use in the Past Month,12 or Older,2004-06,"Kansas Wichita (Sedgwick)",0.0575171722,0.0430432365,0.0764692642
Marijuana Use in the Past Month,12 to 17,2004-06,"Kansas Wichita (Sedgwick)",0.0646910696,0.0423429751,0.0976317225
Marijuana Use in the Past Month,18 or Older,2004-06,"Kansas Wichita (Sedgwick)",0.0566898042,0.0416340757,0.0767539526
Marijuana Use in the Past Month,18 to 25,2004-06,"Kansas Wichita (Sedgwick)",0.1482001687,0.1080588528,0.1999109084
Marijuana Use in the Past Month,26 or Older,2004-06,"Kansas Wichita (Sedgwick)",0.0395103906,0.0258838137,0.0598697993
Marijuana Use in the Past Month,12 or Older,2004-06,"Kentucky",0.0580012412,0.0491116363,0.0683842172
Marijuana Use in the Past Month,12 to 17,2004-06,"Kentucky",0.0760515057,0.0624147061,0.0923742209
Marijuana Use in the Past Month,18 or Older,2004-06,"Kentucky",0.0560475848,0.0466763442,0.0671677339
Marijuana Use in the Past Month,18 to 25,2004-06,"Kentucky",0.1491864509,0.1281610798,0.1729767666
Marijuana Use in the Past Month,26 or Older,2004-06,"Kentucky",0.0405881038,0.0313464557,0.0524069884
Marijuana Use in the Past Month,12 or Older,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.043215593,0.0314494956,0.0591150274
Marijuana Use in the Past Month,12 to 17,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0601860845,0.040900439,0.0877335799
Marijuana Use in the Past Month,18 or Older,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0413561716,0.0292347096,0.0582021775
Marijuana Use in the Past Month,18 to 25,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1203582505,0.0872439804,0.1637859864
Marijuana Use in the Past Month,26 or Older,2004-06,"Kentucky Adanta, Cumberland River, and Lifeskills",0.028305828,0.0175029494,0.0454677193
Marijuana Use in the Past Month,12 or Older,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.0653927402,0.0511117298,0.083313628
Marijuana Use in the Past Month,12 to 17,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.0759645482,0.0544078997,0.1051126302
Marijuana Use in the Past Month,18 or Older,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.0642535613,0.0491364832,0.0836125183
Marijuana Use in the Past Month,18 to 25,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.1604483876,0.1264586088,0.2014669821
Marijuana Use in the Past Month,26 or Older,2004-06,"Kentucky Bluegrass, Comprehend, and North Key",0.0466073764,0.0318878478,0.0676467142
Marijuana Use in the Past Month,12 or Older,2004-06,"Kentucky Communicare and River Valley",0.053431888,0.0386264309,0.0734785184
Marijuana Use in the Past Month,12 to 17,2004-06,"Kentucky Communicare and River Valley",0.0662141942,0.0436985786,0.0991283898
Marijuana Use in the Past Month,18 or Older,2004-06,"Kentucky Communicare and River Valley",0.051919289,0.0365109876,0.0733352349
Marijuana Use in the Past Month,18 to 25,2004-06,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Kentucky Communicare and River Valley",0.0357492034,0.0220827922,0.0573771276
Marijuana Use in the Past Month,12 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0544843427,0.039325578,0.0750299675
Marijuana Use in the Past Month,12 to 17,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0805031567,0.0543254653,0.1177247246
Marijuana Use in the Past Month,18 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0517953741,0.0363199138,0.0733627556
Marijuana Use in the Past Month,18 to 25,2004-06,"Kentucky Four Rivers and Pennyroyal",0.1425327321,0.1012054593,0.1970363994
Marijuana Use in the Past Month,26 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",0.0366819505,0.0227909942,0.0585322329
Marijuana Use in the Past Month,12 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0426438848,0.0306536578,0.059038462
Marijuana Use in the Past Month,12 to 17,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0564324277,0.0373564177,0.0843955675
Marijuana Use in the Past Month,18 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0411631073,0.0287819629,0.0585491778
Marijuana Use in the Past Month,18 to 25,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.1115909735,0.0793094417,0.1548028729
Marijuana Use in the Past Month,26 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.0296400521,0.0182533545,0.0477842003
Marijuana Use in the Past Month,12 or Older,2004-06,"Kentucky Centerstone",0.0723930094,0.0551731759,0.0944499881
Marijuana Use in the Past Month,12 to 17,2004-06,"Kentucky Centerstone",0.1037876761,0.0752087608,0.1415640343
Marijuana Use in the Past Month,18 or Older,2004-06,"Kentucky Centerstone",0.0690795158,0.0511780888,0.0926313141
Marijuana Use in the Past Month,18 to 25,2004-06,"Kentucky Centerstone",0.1807031414,0.138058209,0.2329604869
Marijuana Use in the Past Month,26 or Older,2004-06,"Kentucky Centerstone",0.0525878018,0.0352230624,0.0778227042
Marijuana Use in the Past Month,12 or Older,2004-06,"Louisiana",0.054353383,0.0457394053,0.0644799914
Marijuana Use in the Past Month,12 to 17,2004-06,"Louisiana",0.0563287244,0.0444671062,0.0711189351
Marijuana Use in the Past Month,18 or Older,2004-06,"Louisiana",0.054116217,0.0449889465,0.0649692381
Marijuana Use in the Past Month,18 to 25,2004-06,"Louisiana",0.1449051314,0.1234307028,0.1693936834
Marijuana Use in the Past Month,26 or Older,2004-06,"Louisiana",0.0360394857,0.0271993226,0.0476122033
Marijuana Use in the Past Month,12 or Older,2004-06,"Louisiana Region 10 (Jefferson)",0.0522654646,0.0362110263,0.0748847171
Marijuana Use in the Past Month,12 to 17,2004-06,"Louisiana Region 10 (Jefferson)",0.0566896105,0.0365286454,0.0869733876
Marijuana Use in the Past Month,18 or Older,2004-06,"Louisiana Region 10 (Jefferson)",0.0517845978,0.0350382229,0.0759052389
Marijuana Use in the Past Month,18 to 25,2004-06,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Louisiana Region 10 (Jefferson)",0.0385368907,0.0232140776,0.0633181416
Marijuana Use in the Past Month,12 or Older,2004-06,"Louisiana Regions 2 and 9",0.0607319094,0.0478657062,0.0767776444
Marijuana Use in the Past Month,12 to 17,2004-06,"Louisiana Regions 2 and 9",0.0673414723,0.0470477144,0.0955114786
Marijuana Use in the Past Month,18 or Older,2004-06,"Louisiana Regions 2 and 9",0.0599188198,0.0464104277,0.0770413611
Marijuana Use in the Past Month,18 to 25,2004-06,"Louisiana Regions 2 and 9",0.1694532611,0.1332141372,0.2131267616
Marijuana Use in the Past Month,26 or Older,2004-06,"Louisiana Regions 2 and 9",0.0366964373,0.0243986302,0.0548443345
Marijuana Use in the Past Month,12 or Older,2004-06,"Louisiana Regions 7 and 8",0.0539528951,0.0407514077,0.0711139773
Marijuana Use in the Past Month,12 to 17,2004-06,"Louisiana Regions 7 and 8",0.0531769227,0.0354275533,0.0790896711
Marijuana Use in the Past Month,18 or Older,2004-06,"Louisiana Regions 7 and 8",0.0540525682,0.0400629875,0.0725579261
Marijuana Use in the Past Month,18 to 25,2004-06,"Louisiana Regions 7 and 8",0.1440024288,0.1088440203,0.1881202087
Marijuana Use in the Past Month,26 or Older,2004-06,"Louisiana Regions 7 and 8",0.0359167412,0.0231669823,0.0552860978
Marijuana Use in the Past Month,12 or Older,2004-06,"Louisiana Region 1",0.0655619446,0.0461384219,0.0923706058
Marijuana Use in the Past Month,12 to 17,2004-06,"Louisiana Region 1",0.0549722767,0.0341238929,0.0874055528
Marijuana Use in the Past Month,18 or Older,2004-06,"Louisiana Region 1",0.066800839,0.0462254909,0.0956163252
Marijuana Use in the Past Month,18 to 25,2004-06,"Louisiana Region 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Louisiana Region 1",0.0462707984,0.0277492479,0.0761860429
Marijuana Use in the Past Month,12 or Older,2004-06,"Louisiana Region 3",0.0555278153,0.0403079888,0.0760391332
Marijuana Use in the Past Month,12 to 17,2004-06,"Louisiana Region 3",0.0546379399,0.0355391995,0.0831158234
Marijuana Use in the Past Month,18 or Older,2004-06,"Louisiana Region 3",0.0556546418,0.0395260519,0.0778311893
Marijuana Use in the Past Month,18 to 25,2004-06,"Louisiana Region 3",0.1426080633,0.1020657074,0.1957439756
Marijuana Use in the Past Month,26 or Older,2004-06,"Louisiana Region 3",0.0387068786,0.0239146265,0.0620669861
Marijuana Use in the Past Month,12 or Older,2004-06,"Louisiana Region 4",0.04331782,0.0312502773,0.0597578866
Marijuana Use in the Past Month,12 to 17,2004-06,"Louisiana Region 4",0.0503692205,0.0327275837,0.0767657771
Marijuana Use in the Past Month,18 or Older,2004-06,"Louisiana Region 4",0.0424222499,0.029776361,0.060106076
Marijuana Use in the Past Month,18 to 25,2004-06,"Louisiana Region 4",0.1119931882,0.0777077212,0.158801165
Marijuana Use in the Past Month,26 or Older,2004-06,"Louisiana Region 4",0.0283989156,0.0172883352,0.0463133475
Marijuana Use in the Past Month,12 or Older,2004-06,"Louisiana Regions 5 and 6",0.0436561263,0.031661579,0.059913494
Marijuana Use in the Past Month,12 to 17,2004-06,"Louisiana Regions 5 and 6",0.0482284876,0.0309253839,0.0744689127
Marijuana Use in the Past Month,18 or Older,2004-06,"Louisiana Regions 5 and 6",0.0431156669,0.0305558344,0.0605158893
Marijuana Use in the Past Month,18 to 25,2004-06,"Louisiana Regions 5 and 6",0.1183702184,0.0835404985,0.1651050772
Marijuana Use in the Past Month,26 or Older,2004-06,"Louisiana Regions 5 and 6",0.0286732005,0.0178815968,0.0456746885
Marijuana Use in the Past Month,12 or Older,2004-06,"Maine",0.086622534,0.075191298,0.099604472
Marijuana Use in the Past Month,12 to 17,2004-06,"Maine",0.1199381519,0.0996782875,0.1436588221
Marijuana Use in the Past Month,18 or Older,2004-06,"Maine",0.0831212394,0.0709973148,0.0970991247
Marijuana Use in the Past Month,18 to 25,2004-06,"Maine",0.2616342346,0.2339470137,0.2913519536
Marijuana Use in the Past Month,26 or Older,2004-06,"Maine",0.056111823,0.0435156101,0.0720794197
Marijuana Use in the Past Month,12 or Older,2004-06,"Maine Cumberland",0.0966551804,0.0763804676,0.1216031241
Marijuana Use in the Past Month,12 to 17,2004-06,"Maine Cumberland",0.1319822892,0.0967176028,0.1775772342
Marijuana Use in the Past Month,18 or Older,2004-06,"Maine Cumberland",0.0931089269,0.072002575,0.1196048456
Marijuana Use in the Past Month,18 to 25,2004-06,"Maine Cumberland",0.2734439124,0.2202357768,0.3340007292
Marijuana Use in the Past Month,26 or Older,2004-06,"Maine Cumberland",0.0653419355,0.0449258843,0.0941215054
Marijuana Use in the Past Month,12 or Older,2004-06,"Maine Aroostook/Downeast",0.0720603166,0.0527321868,0.0977418691
Marijuana Use in the Past Month,12 to 17,2004-06,"Maine Aroostook/Downeast",0.1004896871,0.0683312283,0.1454204548
Marijuana Use in the Past Month,18 or Older,2004-06,"Maine Aroostook/Downeast",0.0691343861,0.0490877757,0.0965365773
Marijuana Use in the Past Month,18 to 25,2004-06,"Maine Aroostook/Downeast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Maine Aroostook/Downeast",0.0476992746,0.0293699215,0.0765653782
Marijuana Use in the Past Month,12 or Older,2004-06,"Maine Central",0.0920532121,0.0712677603,0.1181297306
Marijuana Use in the Past Month,12 to 17,2004-06,"Maine Central",0.1144998859,0.0801436049,0.1610062545
Marijuana Use in the Past Month,18 or Older,2004-06,"Maine Central",0.089582902,0.0679125966,0.1172978212
Marijuana Use in the Past Month,18 to 25,2004-06,"Maine Central",0.2847858294,0.2278697747,0.3494835003
Marijuana Use in the Past Month,26 or Older,2004-06,"Maine Central",0.0600837205,0.0395100643,0.0903625928
Marijuana Use in the Past Month,12 or Older,2004-06,"Maine Penquis",0.0944824339,0.074055072,0.1198153655
Marijuana Use in the Past Month,12 to 17,2004-06,"Maine Penquis",0.1161415691,0.0812889149,0.1632814939
Marijuana Use in the Past Month,18 or Older,2004-06,"Maine Penquis",0.0920984833,0.070750406,0.1190627456
Marijuana Use in the Past Month,18 to 25,2004-06,"Maine Penquis",0.2883774963,0.2328321261,0.3511093566
Marijuana Use in the Past Month,26 or Older,2004-06,"Maine Penquis",0.0551291457,0.0356833494,0.0842462146
Marijuana Use in the Past Month,12 or Older,2004-06,"Maine Western",0.0928553953,0.07275646,0.1178012592
Marijuana Use in the Past Month,12 to 17,2004-06,"Maine Western",0.1349177889,0.095506489,0.1872259601
Marijuana Use in the Past Month,18 or Older,2004-06,"Maine Western",0.088283506,0.0676078965,0.1145055477
Marijuana Use in the Past Month,18 to 25,2004-06,"Maine Western",0.2556338873,0.2038157946,0.3154072531
Marijuana Use in the Past Month,26 or Older,2004-06,"Maine Western",0.0614154324,0.0413864766,0.090225078
Marijuana Use in the Past Month,12 or Older,2004-06,"Maine Midcoast",0.0700545801,0.0520388852,0.0936908252
Marijuana Use in the Past Month,12 to 17,2004-06,"Maine Midcoast",0.1143248642,0.0794987578,0.1617268336
Marijuana Use in the Past Month,18 or Older,2004-06,"Maine Midcoast",0.0655558908,0.0471728792,0.0904228239
Marijuana Use in the Past Month,18 to 25,2004-06,"Maine Midcoast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Maine Midcoast",0.0470989505,0.0298858754,0.0734751947
Marijuana Use in the Past Month,12 or Older,2004-06,"Maine York",0.0798705656,0.0619310043,0.1024392063
Marijuana Use in the Past Month,12 to 17,2004-06,"Maine York",0.1165921982,0.0839478616,0.1597174662
Marijuana Use in the Past Month,18 or Older,2004-06,"Maine York",0.0760394757,0.0574610878,0.099987432
Marijuana Use in the Past Month,18 to 25,2004-06,"Maine York",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Maine York",0.0495672563,0.0323693745,0.0751923554
Marijuana Use in the Past Month,12 or Older,2004-06,"Maryland",0.0469431907,0.039071221,0.0563082472
Marijuana Use in the Past Month,12 to 17,2004-06,"Maryland",0.0589727646,0.0466757313,0.074257181
Marijuana Use in the Past Month,18 or Older,2004-06,"Maryland",0.0455152624,0.0371149029,0.0557069105
Marijuana Use in the Past Month,18 to 25,2004-06,"Maryland",0.1319232376,0.1109134107,0.156213606
Marijuana Use in the Past Month,26 or Older,2004-06,"Maryland",0.0314256207,0.0231729044,0.042489587
Marijuana Use in the Past Month,12 or Older,2004-06,"Maryland Anne Arundel",0.0450740022,0.0310494126,0.0650082997
Marijuana Use in the Past Month,12 to 17,2004-06,"Maryland Anne Arundel",0.0589602875,0.03837558,0.0895583212
Marijuana Use in the Past Month,18 or Older,2004-06,"Maryland Anne Arundel",0.0434682225,0.0289119838,0.0648635405
Marijuana Use in the Past Month,18 to 25,2004-06,"Maryland Anne Arundel",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Maryland Anne Arundel",0.0292123439,0.0168058139,0.0503090778
Marijuana Use in the Past Month,12 or Older,2004-06,"Maryland Northeast",0.0452026596,0.0323500311,0.0628300648
Marijuana Use in the Past Month,12 to 17,2004-06,"Maryland Northeast",0.0617690005,0.0395156258,0.0953108641
Marijuana Use in the Past Month,18 or Older,2004-06,"Maryland Northeast",0.0431400037,0.0299645511,0.0617399954
Marijuana Use in the Past Month,18 to 25,2004-06,"Maryland Northeast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Maryland Northeast",0.0274548727,0.0163704398,0.0456959125
Marijuana Use in the Past Month,12 or Older,2004-06,"Maryland South",0.0422867862,0.0303777592,0.0585824494
Marijuana Use in the Past Month,12 to 17,2004-06,"Maryland South",0.0611844432,0.0403938938,0.0916537388
Marijuana Use in the Past Month,18 or Older,2004-06,"Maryland South",0.03983153,0.0275221193,0.0573218747
Marijuana Use in the Past Month,18 to 25,2004-06,"Maryland South",0.1173433192,0.0813141965,0.1664441215
Marijuana Use in the Past Month,26 or Older,2004-06,"Maryland South",0.0267178772,0.0160478785,0.0441637791
Marijuana Use in the Past Month,12 or Older,2004-06,"Maryland West",0.0369733975,0.0257718494,0.0527798521
Marijuana Use in the Past Month,12 to 17,2004-06,"Maryland West",0.0577089302,0.0366489408,0.089743469
Marijuana Use in the Past Month,18 or Older,2004-06,"Maryland West",0.0345017307,0.0232110363,0.0509978841
Marijuana Use in the Past Month,18 to 25,2004-06,"Maryland West",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Maryland West",0.0216449287,0.0126250116,0.0368684813
Marijuana Use in the Past Month,12 or Older,2004-06,"Maryland Baltimore City",0.0667592241,0.0482396876,0.0917034967
