outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,26 or Older,2002-04,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0266135171,0.0174350799,0.0404250116
Marijuana Use in the Past Month,12 or Older,2002-04,"Pennsylvania Regions 29 and 34",0.0574924482,0.0440746829,0.0746759164
Marijuana Use in the Past Month,12 to 17,2002-04,"Pennsylvania Regions 29 and 34",0.0795699149,0.0554228976,0.1129791238
Marijuana Use in the Past Month,18 or Older,2002-04,"Pennsylvania Regions 29 and 34",0.0550645269,0.0415668021,0.0726132134
Marijuana Use in the Past Month,18 to 25,2002-04,"Pennsylvania Regions 29 and 34",0.1765689059,0.1363311697,0.2255807964
Marijuana Use in the Past Month,26 or Older,2002-04,"Pennsylvania Regions 29 and 34",0.0361731687,0.0244337481,0.0532450619
Marijuana Use in the Past Month,12 or Older,2002-04,"Pennsylvania Regions 4, 11, 37, and 49",0.0513413797,0.0405347018,0.064834466
Marijuana Use in the Past Month,12 to 17,2002-04,"Pennsylvania Regions 4, 11, 37, and 49",0.0756354027,0.054810386,0.1035063378
Marijuana Use in the Past Month,18 or Older,2002-04,"Pennsylvania Regions 4, 11, 37, and 49",0.0485986811,0.0376494622,0.0625252673
Marijuana Use in the Past Month,18 to 25,2002-04,"Pennsylvania Regions 4, 11, 37, and 49",0.1637916199,0.1301097616,0.204146535
Marijuana Use in the Past Month,26 or Older,2002-04,"Pennsylvania Regions 4, 11, 37, and 49",0.0313797351,0.0216041059,0.0453735971
Marijuana Use in the Past Month,12 or Older,2002-04,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0455905262,0.0362046655,0.0572650463
Marijuana Use in the Past Month,12 to 17,2002-04,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0702571135,0.0495869474,0.0986492363
Marijuana Use in the Past Month,18 or Older,2002-04,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0429136149,0.0335057918,0.0548131742
Marijuana Use in the Past Month,18 to 25,2002-04,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.1406103566,0.1118329979,0.1753310048
Marijuana Use in the Past Month,26 or Older,2002-04,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0270833447,0.0185897806,0.0393021623
Marijuana Use in the Past Month,12 or Older,2002-04,"Pennsylvania Regions 7, 13, 20, and 33",0.0589967857,0.0495828418,0.0700663216
Marijuana Use in the Past Month,12 to 17,2002-04,"Pennsylvania Regions 7, 13, 20, and 33",0.0970312345,0.0779108178,0.120232222
Marijuana Use in the Past Month,18 or Older,2002-04,"Pennsylvania Regions 7, 13, 20, and 33",0.0547240082,0.044956646,0.0664657604
Marijuana Use in the Past Month,18 to 25,2002-04,"Pennsylvania Regions 7, 13, 20, and 33",0.1843192492,0.1584606233,0.2133279503
Marijuana Use in the Past Month,26 or Older,2002-04,"Pennsylvania Regions 7, 13, 20, and 33",0.0356497099,0.0261692361,0.0483940495
Marijuana Use in the Past Month,12 or Older,2002-04,"Rhode Island",0.0949624389,0.0827397849,0.1087765515
Marijuana Use in the Past Month,12 to 17,2002-04,"Rhode Island",0.1150881922,0.0952950685,0.1383636745
Marijuana Use in the Past Month,18 or Older,2002-04,"Rhode Island",0.0928468986,0.0798193806,0.1077516891
Marijuana Use in the Past Month,18 to 25,2002-04,"Rhode Island",0.2826338867,0.2528007735,0.3145057439
Marijuana Use in the Past Month,26 or Older,2002-04,"Rhode Island",0.0582812175,0.0447356017,0.0756037361
Marijuana Use in the Past Month,12 or Older,2002-04,"Rhode Island Bristol and Newport",0.0916219562,0.0698159718,0.1193647322
Marijuana Use in the Past Month,12 to 17,2002-04,"Rhode Island Bristol and Newport",0.1113108823,0.0763055635,0.1596002492
Marijuana Use in the Past Month,18 or Older,2002-04,"Rhode Island Bristol and Newport",0.08964989,0.0672877831,0.1184995275
Marijuana Use in the Past Month,18 to 25,2002-04,"Rhode Island Bristol and Newport",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Rhode Island Bristol and Newport",0.0582663883,0.0383097959,0.0876711709
Marijuana Use in the Past Month,12 or Older,2002-04,"Rhode Island Kent",0.0825819396,0.0633144924,0.1070426768
Marijuana Use in the Past Month,12 to 17,2002-04,"Rhode Island Kent",0.0957772066,0.0646106754,0.1397318486
Marijuana Use in the Past Month,18 or Older,2002-04,"Rhode Island Kent",0.0813151623,0.0614143004,0.1069300718
Marijuana Use in the Past Month,18 to 25,2002-04,"Rhode Island Kent",0.2726622521,0.2194643032,0.3332497573
Marijuana Use in the Past Month,26 or Older,2002-04,"Rhode Island Kent",0.0543525131,0.035581012,0.0821833955
Marijuana Use in the Past Month,12 or Older,2002-04,"Rhode Island Providence",0.0939044896,0.0794989002,0.1106067826
Marijuana Use in the Past Month,12 to 17,2002-04,"Rhode Island Providence",0.1164473814,0.0909563981,0.1479198698
Marijuana Use in the Past Month,18 or Older,2002-04,"Rhode Island Providence",0.0914853018,0.0762731962,0.1093721179
Marijuana Use in the Past Month,18 to 25,2002-04,"Rhode Island Providence",0.2704813846,0.2341027055,0.3102234056
Marijuana Use in the Past Month,26 or Older,2002-04,"Rhode Island Providence",0.0561791013,0.0407796297,0.0769274517
Marijuana Use in the Past Month,12 or Older,2002-04,"Rhode Island Washington",0.1201398245,0.0929312252,0.1539624632
Marijuana Use in the Past Month,12 to 17,2002-04,"Rhode Island Washington",0.1344850255,0.0950529126,0.1868968872
Marijuana Use in the Past Month,18 or Older,2002-04,"Rhode Island Washington",0.118531175,0.0898913259,0.1547443541
Marijuana Use in the Past Month,18 to 25,2002-04,"Rhode Island Washington",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Rhode Island Washington",0.0741857423,0.0471259543,0.1149095581
Marijuana Use in the Past Month,12 or Older,2002-04,"South Carolina",0.053139238,0.0444765844,0.0633771984
Marijuana Use in the Past Month,12 to 17,2002-04,"South Carolina",0.0677846616,0.0548261811,0.083535259
Marijuana Use in the Past Month,18 or Older,2002-04,"South Carolina",0.0514589056,0.0423026013,0.0624678006
Marijuana Use in the Past Month,18 to 25,2002-04,"South Carolina",0.1505780395,0.1287837585,0.1753183935
Marijuana Use in the Past Month,26 or Older,2002-04,"South Carolina",0.033985213,0.0251872081,0.0457122885
Marijuana Use in the Past Month,12 or Older,2002-04,"South Carolina Region 3",0.0491484042,0.0354655828,0.0677393965
Marijuana Use in the Past Month,12 to 17,2002-04,"South Carolina Region 3",0.0563919489,0.0370999286,0.0848320353
Marijuana Use in the Past Month,18 or Older,2002-04,"South Carolina Region 3",0.0483257299,0.0341425297,0.0679860704
Marijuana Use in the Past Month,18 to 25,2002-04,"South Carolina Region 3",0.1332218947,0.0963790786,0.1813225036
Marijuana Use in the Past Month,26 or Older,2002-04,"South Carolina Region 3",0.03420399,0.0213920693,0.0542636195
Marijuana Use in the Past Month,12 or Older,2002-04,"South Carolina Region 4",0.0565515276,0.0428450844,0.0743023742
Marijuana Use in the Past Month,12 to 17,2002-04,"South Carolina Region 4",0.074971985,0.0516730478,0.1075844253
Marijuana Use in the Past Month,18 or Older,2002-04,"South Carolina Region 4",0.0543277093,0.0402283364,0.0729928615
Marijuana Use in the Past Month,18 to 25,2002-04,"South Carolina Region 4",0.1596625247,0.1222410933,0.2058530904
Marijuana Use in the Past Month,26 or Older,2002-04,"South Carolina Region 4",0.0348168554,0.0222299225,0.0541361127
Marijuana Use in the Past Month,12 or Older,2002-04,"South Carolina Region 1",0.0519715731,0.0396308087,0.0678835376
Marijuana Use in the Past Month,12 to 17,2002-04,"South Carolina Region 1",0.075248174,0.0526921317,0.1063755797
Marijuana Use in the Past Month,18 or Older,2002-04,"South Carolina Region 1",0.0494695935,0.0368864943,0.0660507884
Marijuana Use in the Past Month,18 to 25,2002-04,"South Carolina Region 1",0.1486200511,0.1153075352,0.189495198
Marijuana Use in the Past Month,26 or Older,2002-04,"South Carolina Region 1",0.0325263085,0.021082246,0.0498660963
Marijuana Use in the Past Month,12 or Older,2002-04,"South Carolina Region 2",0.0535815687,0.0423417064,0.0675945223
Marijuana Use in the Past Month,12 to 17,2002-04,"South Carolina Region 2",0.0617455703,0.0443617489,0.0853332207
Marijuana Use in the Past Month,18 or Older,2002-04,"South Carolina Region 2",0.0526286457,0.0408043389,0.0676377906
Marijuana Use in the Past Month,18 to 25,2002-04,"South Carolina Region 2",0.1538957452,0.12308326,0.1907439576
Marijuana Use in the Past Month,26 or Older,2002-04,"South Carolina Region 2",0.0344526348,0.0232792261,0.0507105429
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota",0.0503673996,0.0421940692,0.0600247496
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota",0.0848345065,0.0695832132,0.1030583216
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota",0.0461180505,0.037630725,0.0564074279
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota",0.1408527786,0.1205798932,0.1638988716
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota",0.0274508353,0.0193543283,0.0388003476
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Eastern Planning Area",0.0451453183,0.0373066018,0.0545377683
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Eastern Planning Area",0.0723156457,0.0574321918,0.0906850346
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Eastern Planning Area",0.0419509999,0.0338775495,0.0518452078
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Eastern Planning Area",0.1312284049,0.1102055873,0.1555604227
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Eastern Planning Area",0.024342776,0.0168687812,0.0350103237
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Region 1 (Pennington)",0.0543055194,0.0402757681,0.0728514481
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Region 1 (Pennington)",0.0821208638,0.0537788952,0.1234505919
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Region 1 (Pennington)",0.0509369016,0.0369539699,0.069827174
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Region 1 (Pennington)",0.1570056729,0.1179523223,0.2059699593
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Region 1 (Pennington)",0.0297022607,0.0178352955,0.0490705885
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Region 2",0.0687149121,0.0504969028,0.0928627107
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Region 2",0.1272564949,0.0897765436,0.1773351233
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Region 2",0.0600197903,0.0418320899,0.0854102365
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Region 2",0.1697527699,0.1267404011,0.2236243396
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Region 2",0.0387177139,0.0219871979,0.0673027607
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Region 3 (Minnehaha)",0.0557865847,0.0433632569,0.0715030951
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Region 3 (Minnehaha)",0.091509377,0.0642402159,0.1287611681
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Region 3 (Minnehaha)",0.0517567082,0.039246263,0.0679729363
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Region 3 (Minnehaha)",0.1596201626,0.1246700474,0.2021059655
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Region 3 (Minnehaha)",0.0288687168,0.0180196165,0.0459441415
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Region 4",0.0405856776,0.0293343624,0.0559039373
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Region 4",0.0647819451,0.0415147164,0.0997325917
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Region 4",0.0377259321,0.0266791795,0.0530971675
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Region 4",0.1242686783,0.0884232038,0.1719050857
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Region 4",0.0207754744,0.012066326,0.0355444886
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Region 5",0.0392585124,0.0275974465,0.055565306
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Region 5",0.0632937937,0.0408158841,0.0969000595
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Region 5",0.0362894297,0.0247333665,0.0529516303
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Region 5",0.1116506267,0.0783759845,0.1566508985
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Region 5",0.0233179001,0.0134835725,0.0400338792
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Region 6",0.037205858,0.0264755652,0.0520525089
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Region 6",0.0600287328,0.0384879964,0.0924658908
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Region 6",0.0346686297,0.0239687798,0.0499007716
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Region 6",0.119871697,0.0857927038,0.1650438445
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Region 6",0.0219481232,0.0128373159,0.0372807925
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Region 7",0.04638536,0.0336475471,0.0636277714
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Region 7",0.071318209,0.0452252421,0.1107198804
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Region 7",0.0432559086,0.0306411935,0.0607385841
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Region 7",0.1175557714,0.0847574464,0.1608158935
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Region 7",0.0247117749,0.0143434031,0.0422538009
Marijuana Use in the Past Month,12 or Older,2002-04,"South Dakota Western Planning Area",0.062925342,0.0491183444,0.0802857465
Marijuana Use in the Past Month,12 to 17,2002-04,"South Dakota Western Planning Area",0.1110411598,0.0827865498,0.1473893366
Marijuana Use in the Past Month,18 or Older,2002-04,"South Dakota Western Planning Area",0.0563172577,0.0423713471,0.0744961872
Marijuana Use in the Past Month,18 to 25,2002-04,"South Dakota Western Planning Area",0.1644766719,0.1315514486,0.2037095639
Marijuana Use in the Past Month,26 or Older,2002-04,"South Dakota Western Planning Area",0.0350537878,0.0220848627,0.0552085228
Marijuana Use in the Past Month,12 or Older,2002-04,"Tennessee",0.0487614393,0.0407329566,0.0582762063
Marijuana Use in the Past Month,12 to 17,2002-04,"Tennessee",0.0631434234,0.0511624055,0.0777003541
Marijuana Use in the Past Month,18 or Older,2002-04,"Tennessee",0.0472065432,0.038727066,0.0574317178
Marijuana Use in the Past Month,18 to 25,2002-04,"Tennessee",0.1323077841,0.1106190388,0.1574959329
Marijuana Use in the Past Month,26 or Older,2002-04,"Tennessee",0.0329520229,0.0248343948,0.0436044162
Marijuana Use in the Past Month,12 or Older,2002-04,"Tennessee Region 1",0.0555218255,0.0391959576,0.0780950172
Marijuana Use in the Past Month,12 to 17,2002-04,"Tennessee Region 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2002-04,"Tennessee Region 1",0.0519467858,0.0358669078,0.0746772355
Marijuana Use in the Past Month,18 to 25,2002-04,"Tennessee Region 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Tennessee Region 1",0.0372216697,0.022900178,0.0599501208
Marijuana Use in the Past Month,12 or Older,2002-04,"Tennessee Region 2",0.0605979739,0.0451747193,0.0808411089
Marijuana Use in the Past Month,12 to 17,2002-04,"Tennessee Region 2",0.0798561436,0.0529414698,0.1187383242
Marijuana Use in the Past Month,18 or Older,2002-04,"Tennessee Region 2",0.0586476905,0.0428330885,0.0798143849
Marijuana Use in the Past Month,18 to 25,2002-04,"Tennessee Region 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Tennessee Region 2",0.0399966832,0.0260184323,0.0610142271
Marijuana Use in the Past Month,12 or Older,2002-04,"Tennessee Region 4 (Davidson)",0.0677662554,0.0489290825,0.0931452864
Marijuana Use in the Past Month,12 to 17,2002-04,"Tennessee Region 4 (Davidson)",0.0669976446,0.0428130179,0.1033685656
Marijuana Use in the Past Month,18 or Older,2002-04,"Tennessee Region 4 (Davidson)",0.0678329404,0.0482823349,0.0945138514
Marijuana Use in the Past Month,18 to 25,2002-04,"Tennessee Region 4 (Davidson)",0.145759105,0.1063752471,0.1965176703
Marijuana Use in the Past Month,26 or Older,2002-04,"Tennessee Region 4 (Davidson)",0.0526177177,0.0338846973,0.0808406258
Marijuana Use in the Past Month,12 or Older,2002-04,"Tennessee Region 6",0.0386322194,0.0272538309,0.0544949214
Marijuana Use in the Past Month,12 to 17,2002-04,"Tennessee Region 6",0.0480896126,0.030638828,0.0747136656
Marijuana Use in the Past Month,18 or Older,2002-04,"Tennessee Region 6",0.0375942543,0.0259198238,0.0542341482
Marijuana Use in the Past Month,18 to 25,2002-04,"Tennessee Region 6",0.1010050475,0.0702430632,0.1431644275
Marijuana Use in the Past Month,26 or Older,2002-04,"Tennessee Region 6",0.0272814306,0.0167734459,0.0440771997
Marijuana Use in the Past Month,12 or Older,2002-04,"Tennessee Region 7 (Shelby)",0.0503091046,0.03700812,0.0680527325
Marijuana Use in the Past Month,12 to 17,2002-04,"Tennessee Region 7 (Shelby)",0.0551755711,0.0362131348,0.0832101184
Marijuana Use in the Past Month,18 or Older,2002-04,"Tennessee Region 7 (Shelby)",0.0497171107,0.035924166,0.0684299122
Marijuana Use in the Past Month,18 to 25,2002-04,"Tennessee Region 7 (Shelby)",0.1402228852,0.101501394,0.1905828576
Marijuana Use in the Past Month,26 or Older,2002-04,"Tennessee Region 7 (Shelby)",0.0333079809,0.0210726373,0.0522681809
Marijuana Use in the Past Month,12 or Older,2002-04,"Tennessee Region 3",0.0397763006,0.0291896806,0.0539889859
Marijuana Use in the Past Month,12 to 17,2002-04,"Tennessee Region 3",0.0518396279,0.0333971157,0.0796274712
Marijuana Use in the Past Month,18 or Older,2002-04,"Tennessee Region 3",0.0385179293,0.027757076,0.0532221771
Marijuana Use in the Past Month,18 to 25,2002-04,"Tennessee Region 3",0.1098033734,0.0783120698,0.1518715149
Marijuana Use in the Past Month,26 or Older,2002-04,"Tennessee Region 3",0.027053988,0.0174408143,0.0417407348
Marijuana Use in the Past Month,12 or Older,2002-04,"Tennessee Region 5",0.0374524767,0.0273497959,0.0510909418
Marijuana Use in the Past Month,12 to 17,2002-04,"Tennessee Region 5",0.05953428,0.0393372805,0.0891388552
Marijuana Use in the Past Month,18 or Older,2002-04,"Tennessee Region 5",0.0348410848,0.0247440766,0.0488518693
Marijuana Use in the Past Month,18 to 25,2002-04,"Tennessee Region 5",0.1062161855,0.0765225396,0.1456152451
Marijuana Use in the Past Month,26 or Older,2002-04,"Tennessee Region 5",0.0227331694,0.0140691689,0.0365348779
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas",0.0466481861,0.0425158633,0.0511606887
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas",0.0592571119,0.0522265425,0.067167042
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas",0.0449975809,0.0405229802,0.0499405555
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas",0.1268403789,0.1159445358,0.1385996256
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas",0.0288788141,0.0242070457,0.034420393
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 1",0.0497907505,0.0384058211,0.0643248391
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 1",0.063779777,0.0419106228,0.095917915
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 1",0.0479042844,0.0365503411,0.0625561955
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 1",0.1362880128,0.1046357609,0.1756368375
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 1",0.0290204013,0.0192636058,0.0434997166
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 4",0.0388956517,0.0291576958,0.0517126136
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 4",0.0614073122,0.0409748587,0.0910611327
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 4",0.0362120946,0.0266390123,0.0490520231
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 4",0.1173191795,0.0875953732,0.155411191
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 4",0.02366552,0.0153672533,0.0362797154
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 5",0.0468539042,0.0355116554,0.0615874867
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 5",0.0723519319,0.0481394111,0.1073688687
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 5",0.0437428738,0.0324891496,0.0586583739
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 5",0.1316185945,0.097232216,0.1757976897
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 5",0.0288520032,0.0190890821,0.0433872184
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 6",0.0443124219,0.0375975233,0.052161598
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 6",0.0549041914,0.0435887314,0.0689453461
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 6",0.0429178871,0.0358552278,0.0512977102
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 6",0.119778564,0.1019940434,0.1401800605
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 6",0.0282353908,0.021258435,0.0374146294
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 6a",0.0427844993,0.0356072252,0.0513314781
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 6a",0.0526436378,0.0406009196,0.0680051747
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 6a",0.0414825591,0.0339567941,0.0505888978
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 6a",0.1139937467,0.0951662878,0.1359861912
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 6a",0.0273620405,0.0199717074,0.0373827785
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 6bc",0.0567350386,0.0422082027,0.0758655674
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 6bc",0.0737854514,0.0479125964,0.1119863376
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 6bc",0.0545466942,0.0400627372,0.0738641383
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 6bc",0.174737065,0.1308118842,0.2295170708
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 6bc",0.0351137392,0.022760187,0.0538032713
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 7",0.0682891191,0.0577885499,0.0805346259
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 7",0.0678804169,0.0516888197,0.0886698049
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 7",0.0683413247,0.0572334307,0.081418864
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 7",0.1785233365,0.1513535159,0.2093672052
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 7",0.0413353518,0.0308794243,0.0551303046
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 7a",0.0751154799,0.0608113764,0.0924529959
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 7a",0.0728391795,0.050960052,0.1030914703
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 7a",0.0753795554,0.060382758,0.0937294481
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 7a",0.1928963883,0.1565699438,0.2352997727
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 7a",0.048421843,0.0341005032,0.0683322785
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 7bcd",0.0581249937,0.0466108523,0.0722678384
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 7bcd",0.061378921,0.0422827824,0.0883042415
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 7bcd",0.0576939906,0.0457150367,0.0725731402
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 7bcd",0.1594346124,0.12549113,0.2004547867
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 7bcd",0.0302611974,0.0208230903,0.0437858533
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 8",0.045361208,0.0362767979,0.0565869535
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 8",0.0640214025,0.0460468049,0.0883625528
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 8",0.0428773387,0.0336833191,0.054439528
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 8",0.1229601762,0.0953881763,0.1571176576
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 8",0.0281126496,0.0198467606,0.0396817863
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 9",0.0387339894,0.0283600829,0.0526967884
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 9",0.0530560044,0.0338770473,0.0821693582
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 9",0.0366747615,0.0264169588,0.0507082482
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 9",0.1171221981,0.084263111,0.1605484413
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 9",0.0216706545,0.0136354939,0.0342762552
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 10",0.0358405085,0.0267225776,0.0479163756
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 10",0.0513973384,0.0331928,0.0787726392
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 10",0.0334617081,0.0245107336,0.0455288894
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 10",0.1042059029,0.0753840596,0.142350766
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 10",0.0183155506,0.0115701881,0.0288785316
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 11",0.0364263329,0.0291433455,0.0454441622
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 11",0.0523109561,0.0381388379,0.0713586379
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 11",0.0339286747,0.0266968116,0.0430329521
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 11",0.1053318719,0.0826643621,0.1333117764
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 11",0.017928459,0.0123925861,0.0258724697
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 11abd",0.0375726871,0.0286491774,0.0491350527
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 11abd",0.0532509453,0.0357624249,0.0785946037
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 11abd",0.0351972497,0.0263699277,0.0468373638
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 11abd",0.1092564901,0.0811491411,0.1455570727
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 11abd",0.0193724923,0.012598804,0.0296785588
Marijuana Use in the Past Month,12 or Older,2002-04,"Texas Region 11c (Hidalgo)",0.0340988167,0.0249207727,0.0464958517
Marijuana Use in the Past Month,12 to 17,2002-04,"Texas Region 11c (Hidalgo)",0.0505762725,0.0321639221,0.0786720599
Marijuana Use in the Past Month,18 or Older,2002-04,"Texas Region 11c (Hidalgo)",0.0313131165,0.0225293268,0.0433696031
Marijuana Use in the Past Month,18 to 25,2002-04,"Texas Region 11c (Hidalgo)",0.0981261279,0.0697513047,0.1363519202
Marijuana Use in the Past Month,26 or Older,2002-04,"Texas Region 11c (Hidalgo)",0.0148706473,0.0090488481,0.0243460214
