id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med nof)
147;159;rh.precentral_26;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;334;9.000000
228;504;rh.postcentral_21;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;256;5.000000
268;329;rh.superiorparietal_25;rh.precuneus_23;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;218;3.000000
268;327;rh.superiorparietal_25;rh.precuneus_4;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;226;4.000000
268;326;rh.superiorparietal_25;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;248;4.000000
345;355;rh.pericalcarine_2;rh.lateraloccipital_15;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;236;3.000000
345;357;rh.pericalcarine_2;rh.lateraloccipital_23;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;221;2.000000
596;601;lh.superiorfrontal_1;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;259;2.000000
596;604;lh.superiorfrontal_1;lh.superiorfrontal_19;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;225;2.000000
223;504;rh.postcentral_29;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;329;12.000000
404;498;rh.fusiform_10;rh.insula_3;25;34;ctx-rh-fusiform;ctx-rh-insula;217;2.000000
516;1010;lh.lateralorbitofrontal_7;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;307;3.000000
282;344;rh.superiorparietal_3;rh.pericalcarine_7;18;22;ctx-rh-superiorparietal;ctx-rh-pericalcarine;260;3.000000
282;283;rh.superiorparietal_3;rh.superiorparietal_8;18;18;ctx-rh-superiorparietal;ctx-rh-superiorparietal;210;2.000000
669;1011;lh.precentral_15;Left-Pallidum;51;79;ctx-lh-precentral;Left-Pallidum;222;3.000000
669;1010;lh.precentral_15;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;401;14.000000
669;731;lh.precentral_15;lh.postcentral_31;51;57;ctx-lh-precentral;ctx-lh-postcentral;237;3.000000
669;1009;lh.precentral_15;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;302;4.000000
121;127;rh.caudalmiddlefrontal_8;rh.caudalmiddlefrontal_11;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;271;8.000000
121;504;rh.caudalmiddlefrontal_8;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;293;6.000000
121;126;rh.caudalmiddlefrontal_8;rh.caudalmiddlefrontal_5;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;215;3.000000
121;503;rh.caudalmiddlefrontal_8;Right-Caudate;9;36;ctx-rh-caudalmiddlefrontal;Right-Caudate;247;3.000000
344;349;rh.pericalcarine_7;rh.lateraloccipital_18;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;259;2.000000
344;357;rh.pericalcarine_7;rh.lateraloccipital_23;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;238;2.000000
487;494;rh.insula_13;rh.insula_10;34;34;ctx-rh-insula;ctx-rh-insula;286;3.000000
487;504;rh.insula_13;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;406;7.000000
494;504;rh.insula_10;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;370;3.000000
873;895;lh.lateraloccipital_16;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;241;2.000000
253;504;rh.supramarginal_5;Right-Putamen;17;37;ctx-rh-supramarginal;Right-Putamen;264;3.000000
561;1010;lh.rostralmiddlefrontal_9;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;218;4.000000
561;566;lh.rostralmiddlefrontal_9;lh.rostralmiddlefrontal_4;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;288;5.000000
561;1009;lh.rostralmiddlefrontal_9;Left-Caudate;48;77;ctx-lh-rostralmiddlefrontal;Left-Caudate;227;3.000000
117;119;rh.superiorfrontal_31;rh.superiorfrontal_34;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;288;5.000000
117;120;rh.superiorfrontal_31;rh.superiorfrontal_26;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;352;6.000000
852;867;lh.pericalcarine_6;lh.lateraloccipital_18;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;288;4.000000
852;866;lh.pericalcarine_6;lh.lateraloccipital_3;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;346;5.000000
852;895;lh.pericalcarine_6;lh.fusiform_17;63;66;ctx-lh-pericalcarine;ctx-lh-fusiform;259;2.000000
63;504;rh.rostralmiddlefrontal_23;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;314;5.000000
63;73;rh.rostralmiddlefrontal_23;rh.rostralmiddlefrontal_3;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;213;2.000000
63;503;rh.rostralmiddlefrontal_23;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;256;3.000000
63;70;rh.rostralmiddlefrontal_23;rh.rostralmiddlefrontal_2;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;227;2.000000
455;490;rh.bankssts_1;rh.insula_5;31;34;ctx-rh-bankssts;ctx-rh-insula;271;4.000000
455;467;rh.bankssts_1;rh.superiortemporal_21;31;32;ctx-rh-bankssts;ctx-rh-superiortemporal;253;2.000000
455;473;rh.bankssts_1;rh.superiortemporal_11;31;32;ctx-rh-bankssts;ctx-rh-superiortemporal;235;2.000000
455;507;rh.bankssts_1;Right-Hippocampus;31;40;ctx-rh-bankssts;Right-Hippocampus;369;10.000000
179;231;rh.paracentral_8;rh.postcentral_2;11;16;ctx-rh-paracentral;ctx-rh-postcentral;238;2.000000
179;258;rh.paracentral_8;rh.superiorparietal_10;11;18;ctx-rh-paracentral;ctx-rh-superiorparietal;330;4.000000
179;229;rh.paracentral_8;rh.postcentral_8;11;16;ctx-rh-paracentral;ctx-rh-postcentral;270;3.000000
179;250;rh.paracentral_8;rh.supramarginal_12;11;17;ctx-rh-paracentral;ctx-rh-supramarginal;221;3.000000
696;1009;lh.caudalanteriorcingulate_2;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;409;12.000000
713;836;lh.isthmuscingulate_3;lh.precuneus_9;56;61;ctx-lh-isthmuscingulate;ctx-lh-precuneus;265;3.000000
713;1013;lh.isthmuscingulate_3;Left-Hippocampus;56;81;ctx-lh-isthmuscingulate;Left-Hippocampus;313;2.000000
676;738;lh.precentral_23;lh.postcentral_10;51;57;ctx-lh-precentral;ctx-lh-postcentral;317;4.000000
938;959;lh.inferiortemporal_7;lh.bankssts_4;70;72;ctx-lh-inferiortemporal;ctx-lh-bankssts;245;4.000000
505;505;Right-Pallidum;Right-Pallidum;38;38;Right-Pallidum;Right-Pallidum;362;4.000000
505;506;Right-Pallidum;Right-Accumbens-area;38;39;Right-Pallidum;Right-Accumbens-area;317;2.000000
505;507;Right-Pallidum;Right-Hippocampus;38;40;Right-Pallidum;Right-Hippocampus;397;11.000000
505;508;Right-Pallidum;Right-Amygdala;38;41;Right-Pallidum;Right-Amygdala;350;3.000000
837;1013;lh.precuneus_15;Left-Hippocampus;61;81;ctx-lh-precuneus;Left-Hippocampus;222;2.000000
837;867;lh.precuneus_15;lh.lateraloccipital_18;61;64;ctx-lh-precuneus;ctx-lh-lateraloccipital;220;3.000000
592;601;lh.superiorfrontal_24;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;292;3.000000
592;602;lh.superiorfrontal_24;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;217;2.000000
592;596;lh.superiorfrontal_24;lh.superiorfrontal_1;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;250;2.000000
592;594;lh.superiorfrontal_24;lh.superiorfrontal_23;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;227;2.000000
304;385;rh.inferiorparietal_22;rh.lingual_6;19;24;ctx-rh-inferiorparietal;ctx-rh-lingual;221;3.000000
304;359;rh.inferiorparietal_22;rh.lateraloccipital_3;19;23;ctx-rh-inferiorparietal;ctx-rh-lateraloccipital;284;3.000000
304;507;rh.inferiorparietal_22;Right-Hippocampus;19;40;ctx-rh-inferiorparietal;Right-Hippocampus;231;2.000000
304;308;rh.inferiorparietal_22;rh.inferiorparietal_15;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;229;2.000000
712;836;lh.isthmuscingulate_2;lh.precuneus_9;56;61;ctx-lh-isthmuscingulate;ctx-lh-precuneus;238;2.000000
712;1013;lh.isthmuscingulate_2;Left-Hippocampus;56;81;ctx-lh-isthmuscingulate;Left-Hippocampus;387;5.000000
712;1008;lh.isthmuscingulate_2;Left-Thalamus-Proper;56;76;ctx-lh-isthmuscingulate;Left-Thalamus-Proper;261;3.000000
712;827;lh.isthmuscingulate_2;lh.precuneus_13;56;61;ctx-lh-isthmuscingulate;ctx-lh-precuneus;250;2.000000
499;507;rh.insula_2;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;265;4.000000
499;508;rh.insula_2;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;381;7.000000
499;504;rh.insula_2;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;326;3.000000
66;504;rh.rostralmiddlefrontal_14;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;329;6.000000
66;82;rh.rostralmiddlefrontal_14;rh.superiorfrontal_14;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;241;3.000000
66;503;rh.rostralmiddlefrontal_14;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;233;3.000000
70;504;rh.rostralmiddlefrontal_2;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;361;9.000000
70;503;rh.rostralmiddlefrontal_2;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;210;3.000000
166;172;rh.precentral_25;rh.paracentral_3;10;11;ctx-rh-precentral;ctx-rh-paracentral;236;3.000000
1009;1013;Left-Caudate;Left-Hippocampus;77;81;Left-Caudate;Left-Hippocampus;343;7.000000
1009;1011;Left-Caudate;Left-Pallidum;77;79;Left-Caudate;Left-Pallidum;418;48.000000
1009;1010;Left-Caudate;Left-Putamen;77;78;Left-Caudate;Left-Putamen;418;54.000000
1009;1009;Left-Caudate;Left-Caudate;77;77;Left-Caudate;Left-Caudate;418;12.000000
1009;1012;Left-Caudate;Left-Accumbens-area;77;80;Left-Caudate;Left-Accumbens-area;262;2.000000
141;504;rh.precentral_20;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;368;6.000000
141;147;rh.precentral_20;rh.precentral_26;10;10;ctx-rh-precentral;ctx-rh-precentral;219;2.000000
141;145;rh.precentral_20;rh.precentral_19;10;10;ctx-rh-precentral;ctx-rh-precentral;235;3.000000
141;503;rh.precentral_20;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;251;3.000000
141;144;rh.precentral_20;rh.precentral_23;10;10;ctx-rh-precentral;ctx-rh-precentral;240;2.000000
141;146;rh.precentral_20;rh.precentral_22;10;10;ctx-rh-precentral;ctx-rh-precentral;258;4.000000
909;1013;lh.fusiform_13;Left-Hippocampus;66;81;ctx-lh-fusiform;Left-Hippocampus;253;2.000000
654;1011;lh.precentral_16;Left-Pallidum;51;79;ctx-lh-precentral;Left-Pallidum;239;6.000000
654;1010;lh.precentral_16;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;382;20.000000
654;992;lh.precentral_16;lh.insula_2;51;75;ctx-lh-precentral;ctx-lh-insula;220;4.000000
654;1008;lh.precentral_16;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;337;12.000000
654;731;lh.precentral_16;lh.postcentral_31;51;57;ctx-lh-precentral;ctx-lh-postcentral;210;2.000000
654;1009;lh.precentral_16;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;291;3.000000
654;661;lh.precentral_16;lh.precentral_6;51;51;ctx-lh-precentral;ctx-lh-precentral;265;2.000000
654;757;lh.precentral_16;lh.supramarginal_16;51;58;ctx-lh-precentral;ctx-lh-supramarginal;241;4.000000
403;507;rh.fusiform_1;Right-Hippocampus;25;40;ctx-rh-fusiform;Right-Hippocampus;209;2.000000
283;311;rh.superiorparietal_8;rh.precuneus_1;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;238;2.000000
618;626;lh.superiorfrontal_3;lh.superiorfrontal_13;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;227;3.000000
848;857;lh.pericalcarine_4;lh.lateraloccipital_2;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;220;2.000000
848;860;lh.pericalcarine_4;lh.lateraloccipital_11;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;254;2.000000
848;858;lh.pericalcarine_4;lh.lateraloccipital_4;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;219;2.000000
655;1010;lh.precentral_35;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;295;7.000000
421;440;rh.inferiortemporal_11;rh.middletemporal_4;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;248;3.000000
271;326;rh.superiorparietal_5;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;265;4.000000
703;1008;lh.posteriorcingulate_6;Left-Thalamus-Proper;55;76;ctx-lh-posteriorcingulate;Left-Thalamus-Proper;359;6.000000
703;1011;lh.posteriorcingulate_6;Left-Pallidum;55;79;ctx-lh-posteriorcingulate;Left-Pallidum;239;3.000000
703;1010;lh.posteriorcingulate_6;Left-Putamen;55;78;ctx-lh-posteriorcingulate;Left-Putamen;325;6.000000
703;1009;lh.posteriorcingulate_6;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;385;4.000000
491;507;rh.insula_15;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;317;3.000000
13;35;rh.lateralorbitofrontal_1;rh.parstriangularis_8;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;277;3.000000
13;73;rh.lateralorbitofrontal_1;rh.rostralmiddlefrontal_3;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;216;2.000000
13;41;rh.lateralorbitofrontal_1;rh.parstriangularis_7;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;226;2.000000
13;40;rh.lateralorbitofrontal_1;rh.parstriangularis_2;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;219;2.000000
13;36;rh.lateralorbitofrontal_1;rh.parstriangularis_5;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;226;2.000000
473;507;rh.superiortemporal_11;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;340;4.000000
185;503;rh.caudalanteriorcingulate_6;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;273;4.000000
3;504;rh.lateralorbitofrontal_5;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;356;4.000000
597;609;lh.superiorfrontal_38;lh.superiorfrontal_20;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;210;2.000000
597;601;lh.superiorfrontal_38;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;291;5.000000
597;604;lh.superiorfrontal_38;lh.superiorfrontal_19;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;280;4.000000
597;602;lh.superiorfrontal_38;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;312;6.000000
597;607;lh.superiorfrontal_38;lh.superiorfrontal_22;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;303;3.000000
597;603;lh.superiorfrontal_38;lh.superiorfrontal_44;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;280;3.000000
111;127;rh.superiorfrontal_28;rh.caudalmiddlefrontal_11;8;9;ctx-rh-superiorfrontal;ctx-rh-caudalmiddlefrontal;359;10.000000
111;504;rh.superiorfrontal_28;Right-Putamen;8;37;ctx-rh-superiorfrontal;Right-Putamen;264;3.000000
111;159;rh.superiorfrontal_28;rh.precentral_7;8;10;ctx-rh-superiorfrontal;ctx-rh-precentral;211;2.000000
111;503;rh.superiorfrontal_28;Right-Caudate;8;36;ctx-rh-superiorfrontal;Right-Caudate;291;4.000000
111;128;rh.superiorfrontal_28;rh.caudalmiddlefrontal_10;8;9;ctx-rh-superiorfrontal;ctx-rh-caudalmiddlefrontal;243;3.000000
146;151;rh.precentral_22;rh.precentral_9;10;10;ctx-rh-precentral;ctx-rh-precentral;210;2.000000
146;504;rh.precentral_22;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;325;7.000000
146;159;rh.precentral_22;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;379;11.000000
356;357;rh.lateraloccipital_16;rh.lateraloccipital_23;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;214;2.000000
4;16;rh.lateralorbitofrontal_6;rh.lateralorbitofrontal_14;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;259;3.000000
4;504;rh.lateralorbitofrontal_6;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;398;8.000000
4;73;rh.lateralorbitofrontal_6;rh.rostralmiddlefrontal_3;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;316;5.000000
4;14;rh.lateralorbitofrontal_6;rh.lateralorbitofrontal_3;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;237;2.000000
4;12;rh.lateralorbitofrontal_6;rh.lateralorbitofrontal_12;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;241;2.000000
4;70;rh.lateralorbitofrontal_6;rh.rostralmiddlefrontal_2;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;242;3.500000
4;13;rh.lateralorbitofrontal_6;rh.lateralorbitofrontal_1;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;262;2.000000
164;178;rh.precentral_13;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;260;4.000000
807;1013;lh.inferiorparietal_17;Left-Hippocampus;60;81;ctx-lh-inferiorparietal;Left-Hippocampus;239;5.000000
196;503;rh.posteriorcingulate_9;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;325;4.000000
